"ID","Measurement_Type","Reported_Visual_Angle","Task","Disparity_VA","Real_Visual_Angle","Ratio_Visual_Angle","Distance"
"30337","Moon2_Perceptual_VA",NA,"Perceptual",NA,1.5149,NA,2080
"30337","Moon2_Adjusted_VA",NA,"Adjusted",NA,1.5149,NA,2080
"30337","Moon3_Perceptual_VA",NA,"Perceptual",NA,0.6676,NA,4720
"30337","Moon3_Adjusted_VA",NA,"Adjusted",NA,0.6676,NA,4720
"30337","Moon4_Perceptual_VA",NA,"Perceptual",NA,0.96,NA,3270
"30337","Moon4_Adjusted_VA",NA,"Adjusted",NA,0.96,NA,3270
"8","Stick1_Perceptual_VA",2.39351661670923,"Perceptual",NA,2.537,0.943443680216487,6280
"8","Stick1_Adjusted_VA",2.26425275163414,"Adjusted",NA,2.537,0.892492215858944,6280
"8","Stick2_Perceptual_VA",7.05493610074824,"Perceptual",NA,7.848,0.898947005701865,2020
"8","Stick2_Adjusted_VA",6.88053743594023,"Adjusted",NA,7.848,0.87672495361114,2020
"8","Stick3_Perceptual_VA",3.19360883469317,"Perceptual",NA,3.17,1.00744758192214,5027
"8","Stick3_Adjusted_VA",2.44571762307088,"Adjusted",NA,3.17,0.771519754911949,5027
"8","Stick4_Perceptual_VA",4.05610218976282,"Perceptual",NA,4.653,0.871717642330286,3421
"8","Stick4_Adjusted_VA",4.16234386301024,"Adjusted",NA,4.653,0.894550583066891,3421
"8","Lamp1_Perceptual_VA",1.49117583849202,"Perceptual",NA,0.2737,5.44821278221417,6280
"8","Lamp1_Adjusted_VA",0.982189309936894,"Adjusted",NA,0.2737,3.58856160006173,6280
"8","Lamp2_Perceptual_VA",2.58964224140539,"Perceptual",NA,0.8509,3.04341549113338,2020
"8","Lamp2_Adjusted_VA",1.37053956755001,"Adjusted",NA,0.8509,1.61069405047598,2020
"8","Lamp3_Perceptual_VA",1.27929096791041,"Perceptual",NA,0.3419,3.74171093275932,5027
"8","Lamp3_Adjusted_VA",0.790973420408377,"Adjusted",NA,0.3419,2.31346423050125,5027
"8","Lamp4_Perceptual_VA",1.68735647370734,"Perceptual",NA,0.5024,3.35859170722003,3421
"8","Lamp4_Adjusted_VA",1.01168297412184,"Adjusted",NA,0.5024,2.01370018734443,3421
"8","Lamp1a_Perceptual_VA",NA,"Perceptual",NA,0.2577,NA,6670
"8","Lamp1a_Adjusted_VA",NA,"Adjusted",NA,0.2577,NA,6670
"8","Lamp2a_Perceptual_VA",NA,"Perceptual",NA,0.7639,NA,2250
"8","Lamp2a_Adjusted_VA",NA,"Adjusted",NA,0.7639,NA,2250
"8","Lamp3a_Perceptual_VA",NA,"Perceptual",NA,0.3515,NA,4890
"8","Lamp3a_Adjusted_VA",NA,"Adjusted",NA,0.3515,NA,4890
"8","Lamp4a_Perceptual_VA",NA,"Perceptual",NA,0.5322,NA,3230
"8","Lamp4a_Adjusted_VA",NA,"Adjusted",NA,0.5322,NA,3230
"8","Moon1_Perceptual_VA",NA,"Perceptual",NA,0.52,NA,6060
"8","Moon1_Adjusted_VA",NA,"Adjusted",NA,0.52,NA,6060
"8","Moon2_Perceptual_VA",NA,"Perceptual",NA,1.5149,NA,2080
"8","Moon2_Adjusted_VA",NA,"Adjusted",NA,1.5149,NA,2080
"8","Moon3_Perceptual_VA",NA,"Perceptual",NA,0.6676,NA,4720
"8","Moon3_Adjusted_VA",NA,"Adjusted",NA,0.6676,NA,4720
"8","Moon4_Perceptual_VA",NA,"Perceptual",NA,0.96,NA,3270
"8","Moon4_Adjusted_VA",NA,"Adjusted",NA,0.96,NA,3270
"9","Stick1_Perceptual_VA",5.80000915457405,"Perceptual",NA,2.537,2.2861683699543,6280
"9","Stick1_Adjusted_VA",2.42243204643162,"Adjusted",NA,2.537,0.95484116926749,6280
"9","Stick2_Perceptual_VA",9.77680189624951,"Perceptual",NA,7.848,1.24576986445585,2020
"9","Stick2_Adjusted_VA",8.02145299461337,"Adjusted",NA,7.848,1.02210155384982,2020
"9","Stick3_Perceptual_VA",7.78325049031586,"Perceptual",NA,3.17,2.4552840663457,5027
