"ID","Measurement_Type","Reported_Visual_Angle","Task","Disparity_VA","Real_Visual_Angle","Ratio_Visual_Angle","Distance"
7,"Stick4_Adjusted_VA","5.01745516192283","Adjusted","NA","4.337065743","1.15687781999177",3421
7,"Lamp1_Perceptual_VA","1.19569461087798","Perceptual","NA","0.3707790372","3.22481718467005",6280
7,"Lamp1_Adjusted_VA","0.37873343469225","Adjusted","NA","0.3707790372","1.02145320175682",6280
7,"Lamp2_Perceptual_VA","2.67746756199938","Perceptual","NA","1.15268413","2.32281116076386",2020
7,"Lamp2_Adjusted_VA","1.1000451740939","Adjusted","NA","1.15268413","0.954333581476392",2020
7,"Lamp3_Perceptual_VA","1.22060305031885","Perceptual","NA","0.4631962995","2.63517444253427",5027
7,"Lamp3_Adjusted_VA","0.494709384012567","Adjusted","NA","0.4631962995","1.06803397295398",5027
7,"Lamp4_Perceptual_VA","1.79346056011619","Perceptual","NA","0.6806410687","2.63495789864934",3421
7,"Lamp4_Adjusted_VA","0.687541103742946","Adjusted","NA","0.6806410687","1.01013755319838",3421
7,"Lamp1a_Perceptual_VA","NA","Perceptual","NA","NA","NA",6670
7,"Lamp1a_Adjusted_VA","NA","Adjusted","NA","NA","NA",6670
7,"Lamp2a_Perceptual_VA","NA","Perceptual","NA","NA","NA",2250
7,"Lamp2a_Adjusted_VA","NA","Adjusted","NA","NA","NA",2250
7,"Lamp3a_Perceptual_VA","NA","Perceptual","NA","NA","NA",4890
7,"Lamp3a_Adjusted_VA","NA","Adjusted","NA","NA","NA",4890
7,"Lamp4a_Perceptual_VA","NA","Perceptual","NA","NA","NA",3230
7,"Lamp4a_Adjusted_VA","NA","Adjusted","NA","NA","NA",3230
7,"Moon1_Perceptual_VA","NA","Perceptual","NA","NA","NA",6060
7,"Moon1_Adjusted_VA","NA","Adjusted","NA","NA","NA",6060
7,"Moon2_Perceptual_VA","NA","Perceptual","NA","NA","NA",2080
7,"Moon2_Adjusted_VA","NA","Adjusted","NA","NA","NA",2080
7,"Moon3_Perceptual_VA","NA","Perceptual","NA","NA","NA",4720
7,"Moon3_Adjusted_VA","NA","Adjusted","NA","NA","NA",4720
7,"Moon4_Perceptual_VA","NA","Perceptual","NA","NA","NA",3270
7,"Moon4_Adjusted_VA","NA","Adjusted","NA","NA","NA",3270
8,"Stick1_Perceptual_VA","4.78494655580969","Perceptual","NA","2.36338945","2.0246119638935",6280
8,"Stick1_Adjusted_VA","2.26425275163414","Adjusted","NA","2.36338945","0.958053168780178",6280
8,"Stick2_Perceptual_VA","10.1765203950752","Perceptual","NA","7.338560272","1.38671892277063",2020
8,"Stick2_Adjusted_VA","6.88053743594023","Adjusted","NA","7.338560272","0.937586826423251",2020
8,"Stick3_Perceptual_VA","6.03793344657877","Perceptual","NA","2.952239146","2.04520472359415",5027
8,"Stick3_Adjusted_VA","2.44571762307088","Adjusted","NA","2.952239146","0.82842801755562",5027
8,"Stick4_Perceptual_VA","8.10206608234819","Perceptual","NA","4.337065743","1.86809851693507",3421
8,"Stick4_Adjusted_VA","4.16234386301024","Adjusted","NA","4.337065743","0.959714265279064",3421
8,"Lamp1_Perceptual_VA","1.49117583849202","Perceptual","NA","0.3707790372","4.02173717735739",6280
8,"Lamp1_Adjusted_VA","0.982189309936894","Adjusted","NA","0.3707790372","2.64898824203779",6280
8,"Lamp2_Perceptual_VA","2.58964224140539","Perceptual","NA","1.15268413","2.24661915090771",2020
8,"Lamp2_Adjusted_VA","1.37053956755001","Adjusted","NA","1.15268413","1.18899838375498",2020
8,"Lamp3_Perceptual_VA","1.27929096791041","Perceptual","NA","0.4631962995","2.76187648582545",5027
8,"Lamp3_Adjusted_VA","0.790973420408377","Adjusted","NA","0.4631962995","1.70764192473515",5027
8,"Lamp4_Perceptual_VA","1.68735647370734","Perceptual","NA","0.6806410687","2.47906944100528",3421
8,"Lamp4_Adjusted_VA","1.01168297412184","Adjusted","NA","0.6806410687","1.48636780918043",3421
8,"Lamp1a_Perceptual_VA","NA","Perceptual","NA","NA","NA",6670
8,"Lamp1a_Adjusted_VA","NA","Adjusted","NA","NA","NA",6670
8,"Lamp2a_Perceptual_VA","NA","Perceptual","NA","NA","NA",2250
8,"Lamp2a_Adjusted_VA","NA","Adjusted","NA","NA","NA",2250
8,"Lamp3a_Perceptual_VA","NA","Perceptual","NA","NA","NA",4890
8,"Lamp3a_Adjusted_VA","NA","Adjusted","NA","NA","NA",4890
8,"Lamp4a_Perceptual_VA","NA","Perceptual","NA","NA","NA",3230
8,"Lamp4a_Adjusted_VA","NA","Adjusted","NA","NA","NA",3230
8,"Moon1_Perceptual_VA","NA","Perceptual","NA","NA","NA",6060
8,"Moon1_Adjusted_VA","NA","Adjusted","NA","NA","NA",6060
8,"Moon2_Perceptual_VA","NA","Perceptual","NA","NA","NA",2080
8,"Moon2_Adjusted_VA","NA","Adjusted","NA","NA","NA",2080
8,"Moon3_Perceptual_VA","NA","Perceptual","NA","NA","NA",4720
8,"Moon3_Adjusted_VA","NA","Adjusted","NA","NA","NA",4720
8,"Moon4_Perceptual_VA","NA","Perceptual","NA","NA","NA",3270
8,"Moon4_Adjusted_VA","NA","Adjusted","NA","NA","NA",3270
9,"Stick1_Perceptual_VA","3.06760678295177","Perceptual","NA","2.36338945","1.2979692292998",6280
9,"Stick1_Adjusted_VA","2.42243204643162","Adjusted","NA","2.36338945","1.02498216975269",6280
9,"Stick2_Perceptual_VA","9.77680189624951","Perceptual","NA","7.338560272","1.33225067777293",2020
9,"Stick2_Adjusted_VA","8.02145299461337","Adjusted","NA","7.338560272","1.09305540832293",2020
9,"Stick3_Perceptual_VA","6.77711398144701","Perceptual","NA","2.952239146","2.29558435014634",5027
9,"Stick3_Adjusted_VA","3.13987151287871","Adjusted","NA","2.952239146","1.06355595112711",5027
