ID,Gender,Date,Time,Age,Measurement,Reported_Visual_Angle,Real_Visual_Angle,Task,Ratio_Visual_Angle,Disparity_VA_1,Disparity_VA_2,Distance,Width
68,Female,3/7/2025,14:27,30,Lamp3a_Adjusted_VA,0.6510813973,0.4761732264,Adjusted,1.367320465,7.167103401,NA,4890,40.64
68,Female,3/7/2025,14:27,30,Lamp4a_Perceptual_VA,0.8961464872,0.7208884712,Perceptual,1.243113912,7.701007925,NA,3230,40.64
68,Female,3/7/2025,14:27,30,Lamp4a_Adjusted_VA,0.9516035284,0.7208884712,Adjusted,1.320042651,7.701007925,NA,3230,40.64
69,Male,3/7/2025,14:39,26,Lamp1a_Perceptual_VA,1.137975314,0.3490994417,Perceptual,3.259745443,7.432142156,NA,6670,40.64
69,Male,3/7/2025,14:39,26,Lamp1a_Adjusted_VA,0.6771240586,0.3490994417,Adjusted,1.939630884,7.432142156,NA,6670,40.64
69,Male,3/7/2025,14:39,26,Lamp2a_Perceptual_VA,1.463119157,1.034860968,Perceptual,1.413831618,8.189847201,NA,2250,40.64
69,Male,3/7/2025,14:39,26,Lamp2a_Adjusted_VA,1.226283906,1.034860968,Adjusted,1.184974547,8.189847201,NA,2250,40.64
69,Male,3/7/2025,14:39,26,Lamp3a_Perceptual_VA,0.9523057466,0.4761732264,Perceptual,1.999914514,7.394611945,NA,4890,40.64
69,Male,3/7/2025,14:39,26,Lamp3a_Adjusted_VA,0.6206982076,0.4761732264,Adjusted,1.303513455,7.394611945,NA,4890,40.64
69,Male,3/7/2025,14:39,26,Lamp4a_Perceptual_VA,1.225571649,0.7208884712,Perceptual,1.700084962,8.570858871,NA,3230,40.64
69,Male,3/7/2025,14:39,26,Lamp4a_Adjusted_VA,0.959804288,0.7208884712,Adjusted,1.331418557,8.570858871,NA,3230,40.64
70,Male,3/7/2025,14:59,65,Lamp1a_Perceptual_VA,1.430126673,0.3490994417,Perceptual,4.096616903,7.053659524,NA,6670,40.64
70,Male,3/7/2025,14:59,65,Lamp1a_Adjusted_VA,0.7649731584,0.3490994417,Adjusted,2.1912758,7.053659524,NA,6670,40.64
70,Male,3/7/2025,14:59,65,Lamp2a_Perceptual_VA,1.113405211,1.034860968,Perceptual,1.075898353,7.978502044,NA,2250,40.64
70,Male,3/7/2025,14:59,65,Lamp2a_Adjusted_VA,0.7374602482,1.034860968,Adjusted,0.7126177053,7.978502044,NA,2250,40.64
70,Male,3/7/2025,14:59,65,Lamp3a_Perceptual_VA,0.7555377925,0.4761732264,Perceptual,1.586686841,7.101869531,NA,4890,40.64
70,Male,3/7/2025,14:59,65,Lamp3a_Adjusted_VA,0.671023982,0.4761732264,Adjusted,1.40920141,7.101869531,NA,4890,40.64
70,Male,3/7/2025,14:59,65,Lamp4a_Perceptual_VA,1.463119157,0.7208884712,Perceptual,2.029605432,11.25218298,NA,3230,40.64
70,Male,3/7/2025,14:59,65,Lamp4a_Adjusted_VA,1.344778075,0.7208884712,Adjusted,1.86544539,11.25218298,NA,3230,40.64
71,Female,3/7/2025,15:41,21,Lamp1a_Perceptual_VA,0.6181227464,0.3490994417,Perceptual,1.770620839,6.378288783,NA,6670,40.64
71,Female,3/7/2025,15:41,21,Lamp1a_Adjusted_VA,0.5320284155,0.3490994417,Adjusted,1.524002482,6.378288783,NA,6670,40.64
71,Female,3/7/2025,15:41,21,Lamp2a_Perceptual_VA,1.533175848,1.034860968,Perceptual,1.481528336,7.785412189,NA,2250,40.64
71,Female,3/7/2025,15:41,21,Lamp2a_Adjusted_VA,1.204888297,1.034860968,Adjusted,1.164299683,7.785412189,NA,2250,40.64
71,Female,3/7/2025,15:41,21,Lamp3a_Perceptual_VA,0.9776105615,0.4761732264,Perceptual,2.05305655,6.945702115,NA,4890,40.64
71,Female,3/7/2025,15:41,21,Lamp3a_Adjusted_VA,0.5579320209,0.4761732264,Adjusted,1.171699688,6.945702115,NA,4890,40.64
71,Female,3/7/2025,15:41,21,Lamp4a_Perceptual_VA,1.137975314,0.7208884712,Perceptual,1.578573329,7.320833622,NA,3230,40.64
71,Female,3/7/2025,15:41,21,Lamp4a_Adjusted_VA,0.8023335318,0.7208884712,Adjusted,1.112978725,7.320833622,NA,3230,40.64
72,Female,3/7/2025,15:58,27,Lamp1a_Perceptual_VA,0.8333784636,0.3490994417,Perceptual,2.387223708,8.685354614,NA,6670,40.64
72,Female,3/7/2025,15:58,27,Lamp1a_Adjusted_VA,0.5170302293,0.3490994417,Adjusted,1.481039978,8.685354614,NA,6670,40.64
72,Female,3/7/2025,15:58,27,Lamp2a_Perceptual_VA,1.289100657,1.034860968,Perceptual,1.245675213,6.857560875,NA,2250,40.64
72,Female,3/7/2025,15:58,27,Lamp2a_Adjusted_VA,1.061821894,1.034860968,Adjusted,1.026052703,6.857560875,NA,2250,40.64
72,Female,3/7/2025,15:58,27,Lamp3a_Perceptual_VA,0.926545219,0.4761732264,Perceptual,1.945815446,7.577816794,NA,4890,40.64
72,Female,3/7/2025,15:58,27,Lamp3a_Adjusted_VA,0.689663093,0.4761732264,Adjusted,1.448344961,7.577816794,NA,4890,40.64
72,Female,3/7/2025,15:58,27,Lamp4a_Perceptual_VA,1.035539973,0.7208884712,Perceptual,1.436477368,7.204551677,NA,3230,40.64
72,Female,3/7/2025,15:58,27,Lamp4a_Adjusted_VA,1.039088931,0.7208884712,Adjusted,1.441400401,7.204551677,NA,3230,40.64
73,Female,4/2/2025,16:40,20,Lamp1a_Perceptual_VA,1.00614393,0.3490994417,Perceptual,2.882112688,6.611391959,NA,6670,40.64
73,Female,4/2/2025,16:40,20,Lamp1a_Adjusted_VA,0.5841872007,0.3490994417,Adjusted,1.673412017,6.611391959,NA,6670,40.64
73,Female,4/2/2025,16:40,20,Lamp2a_Perceptual_VA,2.773012243,1.034860968,Perceptual,2.679598834,7.834907958,NA,2250,40.64
73,Female,4/2/2025,16:40,20,Lamp2a_Adjusted_VA,1.403676388,1.034860968,Adjusted,1.356391275,7.834907958,NA,2250,40.64
73,Female,4/2/2025,16:40,20,Lamp3a_Perceptual_VA,1.182136805,0.4761732264,Perceptual,2.482577221,7.462077389,NA,4890,40.64
73,Female,4/2/2025,16:40,20,Lamp3a_Adjusted_VA,0.6339042858,0.4761732264,Adjusted,1.331247224,7.462077389,NA,4890,40.64
73,Female,4/2/2025,16:40,20,Lamp4a_Perceptual_VA,1.995909169,0.7208884712,Perceptual,2.768679552,7.732371911,NA,3230,40.64
73,Female,4/2/2025,16:40,20,Lamp4a_Adjusted_VA,0.9610679606,0.7208884712,Adjusted,1.333171495,7.732371911,NA,3230,40.64
74,Male,4/2/2025,14:30,63,Lamp1a_Perceptual_VA,0.7681297149,0.3490994417,Perceptual,2.200317798,7.187568741,NA,6670,40.64
74,Male,4/2/2025,14:30,63,Lamp1a_Adjusted_VA,0.5517328726,0.3490994417,Adjusted,1.580446162,7.187568741,NA,6670,40.64
74,Male,4/2/2025,14:30,63,Lamp2a_Adjusted_VA,1.386348751,1.034860968,Adjusted,1.339647348,6.962976093,NA,2250,40.64
74,Male,4/2/2025,14:30,63,Lamp3a_Perceptual_VA,0.9322497432,0.4761732264,Perceptual,1.957795381,11.96852053,NA,4890,40.64
74,Male,4/2/2025,14:30,63,Lamp3a_Adjusted_VA,0.6476845234,0.4761732264,Adjusted,1.360186771,11.96852053,NA,4890,40.64
74,Male,4/2/2025,14:30,63,Lamp4a_Perceptual_VA,1.440695151,0.7208884712,Perceptual,1.998499363,10.71849301,NA,3230,40.64
74,Male,4/2/2025,14:30,63,Lamp4a_Adjusted_VA,0.9204697749,0.7208884712,Adjusted,1.27685462,10.71849301,NA,3230,40.64
75,Male,4/2/2025,15:33,61,Lamp1a_Perceptual_VA,0.4115148794,0.3490994417,Perceptual,1.178789853,7.27189233,NA,6670,40.64
75,Male,4/2/2025,15:33,61,Lamp1a_Adjusted_VA,0.3370330253,0.3490994417,Adjusted,0.9654355897,7.27189233,NA,6670,40.64
75,Male,4/2/2025,15:33,61,Lamp2a_Perceptual_VA,0.9614746997,1.034860968,Perceptual,0.9290858672,7.757882997,NA,2250,40.64
75,Male,4/2/2025,15:33,61,Lamp2a_Adjusted_VA,1.035947126,1.034860968,Adjusted,1.001049569,7.757882997,NA,2250,40.64
75,Male,4/2/2025,15:33,61,Lamp3a_Perceptual_VA,0.5032705032,0.4761732264,Perceptual,1.056906343,7.223037405,NA,4890,40.64
75,Male,4/2/2025,15:33,61,Lamp3a_Adjusted_VA,0.5579320209,0.4761732264,Adjusted,1.171699688,7.223037405,NA,4890,40.64
75,Male,4/2/2025,15:33,61,Lamp4a_Perceptual_VA,0.7285193017,0.7208884712,Perceptual,1.010585314,7.250274086,NA,3230,40.64
75,Male,4/2/2025,15:33,61,Lamp4a_Adjusted_VA,0.7772177865,0.7208884712,Adjusted,1.078138738,7.250274086,NA,3230,40.64
76,Female,4/4/2025,13:03,21,Lamp1a_Perceptual_VA,1.197291309,0.3490994417,Perceptual,3.429656901,12.14618777,NA,6670,40.64
76,Female,4/4/2025,13:03,21,Lamp1a_Adjusted_VA,0.6514610284,0.3490994417,Adjusted,1.866118792,12.14618777,NA,6670,40.64
76,Female,4/4/2025,13:03,21,Lamp2a_Perceptual_VA,1.424821609,1.034860968,Perceptual,1.376824185,9.999291753,NA,2250,40.64
76,Female,4/4/2025,13:03,21,Lamp2a_Adjusted_VA,0.7138998376,1.034860968,Adjusted,0.6898509653,9.999291753,NA,2250,40.64
76,Female,4/4/2025,13:03,21,Lamp3a_Perceptual_VA,1.642366547,0.4761732264,Perceptual,3.449094691,9.393490121,NA,4890,40.64
76,Female,4/4/2025,13:03,21,Lamp3a_Adjusted_VA,0.7110602136,0.4761732264,Adjusted,1.493280542,9.393490121,NA,4890,40.64
76,Female,4/4/2025,13:03,21,Lamp4a_Perceptual_VA,2.554658749,0.7208884712,Perceptual,3.54376419,10.25200991,NA,3230,40.64
76,Female,4/4/2025,13:03,21,Lamp4a_Adjusted_VA,0.9852206093,0.7208884712,Adjusted,1.366675497,10.25200991,NA,3230,40.64
77,Female,4/4/2025,13:30,18,Lamp1a_Perceptual_VA,0.6138774794,0.3490994417,Perceptual,1.758460216,8.151861803,NA,6670,40.64
77,Female,4/4/2025,13:30,18,Lamp1a_Adjusted_VA,0.4044391172,0.3490994417,Adjusted,1.158521238,8.151861803,NA,6670,40.64
77,Female,4/4/2025,13:30,18,Lamp2a_Perceptual_VA,0.6812527669,1.034860968,Perceptual,0.658303664,8.195429146,NA,2250,40.64
77,Female,4/4/2025,13:30,18,Lamp2a_Adjusted_VA,0.8470679642,1.034860968,Adjusted,0.8185331079,8.195429146,NA,2250,40.64
77,Female,4/4/2025,13:30,18,Lamp3a_Perceptual_VA,0.8481697663,0.4761732264,Perceptual,1.781221033,6.579068551,NA,4890,40.64
77,Female,4/4/2025,13:30,18,Lamp3a_Adjusted_VA,0.5426882077,0.4761732264,Adjusted,1.139686521,6.579068551,NA,4890,40.64
77,Female,4/4/2025,13:30,18,Lamp4a_Perceptual_VA,1.242510378,0.7208884712,Perceptual,1.723581979,6.884560645,NA,3230,40.64
77,Female,4/4/2025,13:30,18,Lamp4a_Adjusted_VA,0.9821893099,0.7208884712,Adjusted,1.362470547,6.884560645,NA,3230,40.64
78,Female,4/10/2025,13:12,24,Lamp1a_Perceptual_VA,0.3771354149,0.3490994417,Perceptual,1.080309419,6.275360193,NA,6670,40.64
78,Female,4/10/2025,13:12,24,Lamp1a_Adjusted_VA,0.5066940676,0.3490994417,Adjusted,1.451431905,6.275360193,NA,6670,40.64
78,Female,4/10/2025,13:12,24,Lamp2a_Perceptual_VA,1.551365238,1.034860968,Perceptual,1.499104987,7.248519642,NA,2250,40.64
78,Female,4/10/2025,13:12,24,Lamp2a_Adjusted_VA,1.47323887,1.034860968,Adjusted,1.423610432,7.248519642,NA,2250,40.64
78,Female,4/10/2025,13:12,24,Lamp3a_Perceptual_VA,1.00983827,0.4761732264,Perceptual,2.12073719,7.21811691,NA,4890,40.64
78,Female,4/10/2025,13:12,24,Lamp3a_Adjusted_VA,0.6138774794,0.4761732264,Adjusted,1.289189407,7.21811691,NA,4890,40.64
78,Female,4/10/2025,13:12,24,Lamp4a_Perceptual_VA,1.347239669,0.7208884712,Perceptual,1.868860056,6.560286538,NA,3230,40.64
78,Female,4/10/2025,13:12,24,Lamp4a_Adjusted_VA,1.017452898,0.7208884712,Adjusted,1.41138739,6.560286538,NA,3230,40.64
79,Female,4/10/2025,13:30,18,Lamp1a_Perceptual_VA,1.208132733,0.3490994417,Perceptual,3.460712305,7.285452312,NA,6670,40.64
79,Female,4/10/2025,13:30,18,Lamp1a_Adjusted_VA,0.6238812126,0.3490994417,Adjusted,1.787116043,7.285452312,NA,6670,40.64
79,Female,4/10/2025,13:30,18,Lamp2a_Perceptual_VA,1.8915968,1.034860968,Perceptual,1.827875299,8.436436705,NA,2250,40.64
79,Female,4/10/2025,13:30,18,Lamp2a_Adjusted_VA,1.449938829,1.034860968,Adjusted,1.401095291,8.436436705,NA,2250,40.64
79,Female,4/10/2025,13:30,18,Lamp3a_Perceptual_VA,1.200368954,0.4761732264,Perceptual,2.520866121,7.327400756,NA,4890,40.64
79,Female,4/10/2025,13:30,18,Lamp3a_Adjusted_VA,0.7696332268,0.4761732264,Adjusted,1.616288326,7.327400756,NA,4890,40.64
79,Female,4/10/2025,13:30,18,Lamp4a_Perceptual_VA,1.813100332,0.7208884712,Perceptual,2.515091314,7.212286506,NA,3230,40.64
79,Female,4/10/2025,13:30,18,Lamp4a_Adjusted_VA,0.968356321,0.7208884712,Adjusted,1.343281742,7.212286506,NA,3230,40.64
80,Female,4/10/2025,14:00,21,Lamp1a_Perceptual_VA,0.5024218286,0.3490994417,Perceptual,1.439194019,5.493635732,NA,6670,40.64
80,Female,4/10/2025,14:00,21,Lamp1a_Adjusted_VA,0.4940898957,0.3490994417,Adjusted,1.415327087,5.493635732,NA,6670,40.64
80,Female,4/10/2025,14:00,21,Lamp2a_Perceptual_VA,1.733338826,1.034860968,Perceptual,1.674948501,3.995211909,NA,2250,40.64
80,Female,4/10/2025,14:00,21,Lamp2a_Adjusted_VA,1.132016883,1.034860968,Adjusted,1.09388306,3.995211909,NA,2250,40.64
80,Female,4/10/2025,14:00,21,Lamp3a_Perceptual_VA,0.7485774255,0.4761732264,Perceptual,1.572069541,4.31655421,NA,4890,40.64
80,Female,4/10/2025,14:00,21,Lamp3a_Adjusted_VA,0.7217396167,0.4761732264,Adjusted,1.515708101,4.31655421,NA,4890,40.64
80,Female,4/10/2025,14:00,21,Lamp4a_Perceptual_VA,1.201001573,0.7208884712,Perceptual,1.666001915,3.200029888,NA,3230,40.64
80,Female,4/10/2025,14:00,21,Lamp4a_Adjusted_VA,0.9010037712,0.7208884712,Adjusted,1.249851825,3.200029888,NA,3230,40.64
81,Female,4/11/2025,13:30,18,Lamp1a_Perceptual_VA,1.357317829,0.3490994417,Perceptual,3.888054999,6.930825483,NA,6670,40.64
81,Female,4/11/2025,13:30,18,Lamp1a_Adjusted_VA,0.8096008049,0.3490994417,Adjusted,2.319112288,6.930825483,NA,6670,40.64
81,Female,4/11/2025,13:30,18,Lamp2a_Perceptual_VA,1.608065792,1.034860968,Perceptual,1.553895492,6.924230585,NA,2250,40.64
81,Female,4/11/2025,13:30,18,Lamp2a_Adjusted_VA,1.594214483,1.034860968,Adjusted,1.540510786,6.924230585,NA,2250,40.64
81,Female,4/11/2025,13:30,18,Lamp3a_Perceptual_VA,0.9007656092,0.4761732264,Perceptual,1.891676305,8.720087144,NA,4890,40.64
81,Female,4/11/2025,13:30,18,Lamp3a_Adjusted_VA,0.9641780663,0.4761732264,Adjusted,2.024847288,8.720087144,NA,4890,40.64
81,Female,4/11/2025,13:30,18,Lamp4a_Perceptual_VA,1.074264394,0.7208884712,Perceptual,1.490194998,8.066686159,NA,3230,40.64
81,Female,4/11/2025,13:30,18,Lamp4a_Adjusted_VA,0.9518568723,0.7208884712,Adjusted,1.320394084,8.066686159,NA,3230,40.64
82,Male,4/11/2025,14:00,31,Lamp1a_Perceptual_VA,0.5541959274,0.3490994417,Perceptual,1.587501615,5.945587621,NA,6670,40.64
82,Male,4/11/2025,14:00,31,Lamp1a_Adjusted_VA,0.3839393539,0.3490994417,Adjusted,1.099799393,5.945587621,NA,6670,40.64
82,Male,4/11/2025,14:00,31,Lamp2a_Perceptual_VA,1.155505967,1.034860968,Perceptual,1.116580877,6.701937723,NA,2250,40.64
82,Male,4/11/2025,14:00,31,Lamp2a_Adjusted_VA,1.221996526,1.034860968,Adjusted,1.180831594,6.701937723,NA,2250,40.64
82,Male,4/11/2025,14:00,31,Lamp3a_Perceptual_VA,0.6421011535,0.4761732264,Perceptual,1.34846127,6.82546159,NA,4890,40.64
82,Male,4/11/2025,14:00,31,Lamp3a_Adjusted_VA,0.5884821483,0.4761732264,Adjusted,1.23585728,6.82546159,NA,4890,40.64
82,Male,4/11/2025,14:00,31,Lamp4a_Perceptual_VA,1.062292532,0.7208884712,Perceptual,1.473587905,6.761454605,NA,3230,40.64
82,Male,4/11/2025,14:00,31,Lamp4a_Adjusted_VA,0.8540827611,0.7208884712,Adjusted,1.184764073,6.761454605,NA,3230,40.64
83,Male,4/14/2025,14:20,25,Lamp1a_Perceptual_VA,1.111904759,0.3490994417,Perceptual,3.185065991,5.185951428,NA,6670,40.64
83,Male,4/14/2025,14:20,25,Lamp1a_Adjusted_VA,0.6393454119,0.3490994417,Adjusted,1.831413447,5.185951428,NA,6670,40.64
83,Male,4/14/2025,14:20,25,Lamp2a_Perceptual_VA,2.291525676,1.034860968,Perceptual,2.214331922,7.431259769,NA,2250,40.64
83,Male,4/14/2025,14:20,25,Lamp2a_Adjusted_VA,1.346775193,1.034860968,Adjusted,1.30140689,7.431259769,NA,2250,40.64
83,Male,4/14/2025,14:20,25,Lamp3a_Perceptual_VA,1.509787543,0.4761732264,Perceptual,3.170668697,6.2009829,NA,4890,40.64
83,Male,4/14/2025,14:20,25,Lamp3a_Adjusted_VA,0.635632329,0.4761732264,Adjusted,1.334876246,6.2009829,NA,4890,40.64
83,Male,4/14/2025,14:20,25,Lamp4a_Perceptual_VA,1.962988229,0.7208884712,Perceptual,2.723012376,6.376377514,NA,3230,40.64
83,Male,4/14/2025,14:20,25,Lamp4a_Adjusted_VA,0.8461992082,0.7208884712,Adjusted,1.173828188,6.376377514,NA,3230,40.64
84,Female,4/14/2025,14:52,58,Lamp1a_Perceptual_VA,1.876365198,0.3490994417,Perceptual,5.374873099,8.03492089,NA,6670,40.64
84,Female,4/14/2025,14:52,58,Lamp1a_Adjusted_VA,0.6696833053,0.3490994417,Adjusted,1.918316747,8.03492089,NA,6670,40.64
84,Female,4/14/2025,14:52,58,Lamp2a_Perceptual_VA,2.130589229,1.034860968,Perceptual,2.05881688,7.196661339,NA,2250,40.64
84,Female,4/14/2025,14:52,58,Lamp2a_Adjusted_VA,1.232771682,1.034860968,Adjusted,1.191243771,7.196661339,NA,2250,40.64
84,Female,4/14/2025,14:52,58,Lamp3a_Perceptual_VA,1.678162389,0.4761732264,Perceptual,3.524268682,6.703154988,NA,4890,40.64
84,Female,4/14/2025,14:52,58,Lamp3a_Adjusted_VA,0.9508443051,0.4761732264,Adjusted,1.996845376,6.703154988,NA,4890,40.64
84,Female,4/14/2025,14:52,58,Lamp4a_Perceptual_VA,1.91753982,0.7208884712,Perceptual,2.659967382,5.803872985,NA,3230,40.64
84,Female,4/14/2025,14:52,58,Lamp4a_Adjusted_VA,1.177773265,0.7208884712,Adjusted,1.633780137,5.803872985,NA,3230,40.64
85,Male,4/14/2025,15:08,23,Lamp1a_Perceptual_VA,0.5436784998,0.3490994417,Perceptual,1.557374304,6.83640063,NA,6670,40.64
85,Male,4/14/2025,15:08,23,Lamp1a_Adjusted_VA,0.4407345922,0.3490994417,Adjusted,1.262490109,6.83640063,NA,6670,40.64
85,Male,4/14/2025,15:08,23,Lamp2a_Perceptual_VA,1.388477723,1.034860968,Perceptual,1.341704602,8.517259267,NA,2250,40.64
85,Male,4/14/2025,15:08,23,Lamp2a_Adjusted_VA,1.375032709,1.034860968,Adjusted,1.328712505,8.517259267,NA,2250,40.64
85,Male,4/14/2025,15:08,23,Lamp3a_Perceptual_VA,0.7180578121,0.4761732264,Perceptual,1.507976031,7.22908107,NA,4890,40.64
85,Male,4/14/2025,15:08,23,Lamp3a_Adjusted_VA,0.7120798722,0.4761732264,Adjusted,1.495421903,7.22908107,NA,4890,40.64
85,Male,4/14/2025,15:08,23,Lamp4a_Perceptual_VA,1.01856481,0.7208884712,Perceptual,1.412929809,7.932320496,NA,3230,40.64
85,Male,4/14/2025,15:08,23,Lamp4a_Adjusted_VA,0.770517836,0.7208884712,Adjusted,1.06884472,7.932320496,NA,3230,40.64
86,Female,4/14/2025,15:25,20,Lamp1a_Perceptual_VA,2.864192368,0.3490994417,Perceptual,8.204517185,8.878560078,NA,6670,40.64
86,Female,4/14/2025,15:25,20,Lamp1a_Adjusted_VA,3.367745779,0.3490994417,Adjusted,9.646952636,8.878560078,NA,6670,40.64
86,Female,4/14/2025,15:25,20,Lamp2a_Perceptual_VA,2.284039017,1.034860968,Perceptual,2.207097463,10.243737,NA,2250,40.64
86,Female,4/14/2025,15:25,20,Lamp2a_Adjusted_VA,2.864192368,1.034860968,Adjusted,2.767707409,10.243737,NA,2250,40.64
86,Female,4/14/2025,15:25,20,Lamp3a_Perceptual_VA,2.287776222,0.4761732264,Perceptual,4.804504108,8.914634621,NA,4890,40.64
86,Female,4/14/2025,15:25,20,Lamp3a_Adjusted_VA,2.11769626,0.4761732264,Adjusted,4.447323249,8.914634621,NA,4890,40.64
86,Female,4/14/2025,15:25,20,Lamp4a_Perceptual_VA,2.10550535,0.7208884712,Perceptual,2.920708867,9.237473594,NA,3230,40.64
86,Female,4/14/2025,15:25,20,Lamp4a_Adjusted_VA,2.529074415,0.7208884712,Adjusted,3.508274187,9.237473594,NA,3230,40.64
87,Female,4/14/2025,15:45,21,Lamp1a_Perceptual_VA,1.656840107,0.3490994417,Perceptual,4.746040551,7.887354106,NA,6670,40.64
87,Female,4/14/2025,15:45,21,Lamp1a_Adjusted_VA,0.5218352768,0.3490994417,Adjusted,1.4948041,7.887354106,NA,6670,40.64
87,Female,4/14/2025,15:45,21,Lamp2a_Perceptual_VA,2.474792843,1.034860968,Perceptual,2.391425438,8.048548764,NA,2250,40.64
87,Female,4/14/2025,15:45,21,Lamp2a_Adjusted_VA,1.395157627,1.034860968,Adjusted,1.348159483,8.048548764,NA,2250,40.64
87,Female,4/14/2025,15:45,21,Lamp3a_Perceptual_VA,1.955142418,0.4761732264,Perceptual,4.105947814,7.031526603,NA,4890,40.64
87,Female,4/14/2025,15:45,21,Lamp3a_Adjusted_VA,0.6698171318,0.4761732264,Adjusted,1.406666933,7.031526603,NA,4890,40.64
87,Female,4/14/2025,15:45,21,Lamp4a_Perceptual_VA,2.250945579,0.7208884712,Perceptual,3.122460227,6.972511476,NA,3230,40.64
87,Female,4/14/2025,15:45,21,Lamp4a_Adjusted_VA,0.7710717502,0.7208884712,Adjusted,1.069613097,6.972511476,NA,3230,40.64
88,Female,4/17/2025,13:00,20,Lamp1a_Perceptual_VA,1.227719726,0.3490994417,Perceptual,3.516819507,7.450610582,NA,6670,40.64
88,Female,4/17/2025,13:00,20,Lamp1a_Adjusted_VA,0.5706239818,0.3490994417,Adjusted,1.634559996,7.450610582,NA,6670,40.64
88,Female,4/17/2025,13:00,20,Lamp2a_Perceptual_VA,3.098852125,1.034860968,Perceptual,2.994462272,8.955409743,NA,2250,40.64
88,Female,4/17/2025,13:00,20,Lamp2a_Adjusted_VA,1.122493654,1.034860968,Adjusted,1.084680637,8.955409743,NA,2250,40.64
88,Female,4/17/2025,13:00,20,Lamp3a_Perceptual_VA,1.98028397,0.4761732264,Perceptual,4.158746985,8.427645809,NA,4890,40.64
88,Female,4/17/2025,13:00,20,Lamp3a_Adjusted_VA,0.5970648443,0.4761732264,Adjusted,1.253881594,8.427645809,NA,4890,40.64
88,Female,4/17/2025,13:00,20,Lamp4a_Perceptual_VA,2.208284291,0.7208884712,Perceptual,3.063281463,8.337322091,NA,3230,40.64
88,Female,4/17/2025,13:00,20,Lamp4a_Adjusted_VA,0.8283582868,0.7208884712,Adjusted,1.14907967,8.337322091,NA,3230,40.64
89,Female,4/17/2025,13:20,35,Lamp1a_Perceptual_VA,1.031296187,0.3490994417,Perceptual,2.954161662,6.2488638,NA,6670,40.64
89,Female,4/17/2025,13:20,35,Lamp1a_Adjusted_VA,0.4998928918,0.3490994417,Adjusted,1.431949846,6.2488638,NA,6670,40.64
89,Female,4/17/2025,13:20,35,Lamp2a_Perceptual_VA,2.08185174,1.034860968,Perceptual,2.011721193,9.152760984,NA,2250,40.64
89,Female,4/17/2025,13:20,35,Lamp2a_Adjusted_VA,1.073579753,1.034860968,Adjusted,1.03741448,9.152760984,NA,2250,40.64
89,Female,4/17/2025,13:20,35,Lamp3a_Perceptual_VA,1.188152338,0.4761732264,Perceptual,2.495210298,6.341057941,NA,4890,40.64
89,Female,4/17/2025,13:20,35,Lamp3a_Adjusted_VA,0.5486846714,0.4761732264,Adjusted,1.152279551,6.341057941,NA,4890,40.64
89,Female,4/17/2025,13:20,35,Lamp4a_Perceptual_VA,1.899305704,0.7208884712,Perceptual,2.634673435,7.02385724,NA,3230,40.64
89,Female,4/17/2025,13:20,35,Lamp4a_Adjusted_VA,0.9664119226,0.7208884712,Adjusted,1.340584517,7.02385724,NA,3230,40.64
90,Female,4/17/2025,13:45,19,Lamp1a_Perceptual_VA,1.100766944,0.3490994417,Perceptual,3.153161572,8.083937156,NA,6670,40.64
90,Female,4/17/2025,13:45,19,Lamp1a_Adjusted_VA,0.5307132558,0.3490994417,Adjusted,1.520235189,8.083937156,NA,6670,40.64
90,Female,4/17/2025,13:45,19,Lamp2a_Perceptual_VA,1.62227583,1.034860968,Perceptual,1.567626842,8.343666807,NA,2250,40.64
90,Female,4/17/2025,13:45,19,Lamp2a_Adjusted_VA,0.8745565621,1.034860968,Adjusted,0.8450957078,8.343666807,NA,2250,40.64
90,Female,4/17/2025,13:45,19,Lamp3a_Perceptual_VA,1.39592677,0.4761732264,Perceptual,2.931552411,8.646100329,NA,4890,40.64
90,Female,4/17/2025,13:45,19,Lamp3a_Adjusted_VA,0.7301310265,0.4761732264,Adjusted,1.5333307,8.646100329,NA,4890,40.64
90,Female,4/17/2025,13:45,19,Lamp4a_Perceptual_VA,1.952044535,0.7208884712,Perceptual,2.707831535,8.115965236,NA,3230,40.64
90,Female,4/17/2025,13:45,19,Lamp4a_Adjusted_VA,0.9582346038,0.7208884712,Adjusted,1.329241127,8.115965236,NA,3230,40.64
91,Male,4/17/2025,14:10,18,Lamp1a_Perceptual_VA,0.4149536925,0.3490994417,Perceptual,1.188640379,9.379800164,NA,6670,40.64
91,Male,4/17/2025,14:10,18,Lamp1a_Adjusted_VA,0.4016042869,0.3490994417,Adjusted,1.150400828,9.379800164,NA,6670,40.64
91,Male,4/17/2025,14:10,18,Lamp2a_Perceptual_VA,2.278029828,1.034860968,Perceptual,2.201290704,10.33416392,NA,2250,40.64
91,Male,4/17/2025,14:10,18,Lamp2a_Adjusted_VA,1.35621358,1.034860968,Adjusted,1.310527329,10.33416392,NA,2250,40.64
91,Male,4/17/2025,14:10,18,Lamp3a_Perceptual_VA,0.6476845234,0.4761732264,Perceptual,1.360186771,9.528999839,NA,4890,40.64
91,Male,4/17/2025,14:10,18,Lamp3a_Adjusted_VA,0.5451401975,0.4761732264,Adjusted,1.144835886,9.528999839,NA,4890,40.64
