DmoonGroup,Dmoon_m,StartDmoon_m,DmoonLowerBound_m,Dmoon_km,Dmoon_log2_m,Iteration,TransformID,TransformLabel
10/17/2024,525112850.811424,357252000,1519.07293145392,525112.850811424,28.9680522615162,36,2,absElevation
11/15/2024,84737941.3342416,361929000,1519.07293145392,84737.9413342416,26.3365047437871,36,2,absElevation
01/12/2025,1976291661.19959,379144000,1519.07293145392,1976291.66119959,30.880148729611,36,2,absElevation
01/13/2025,3555664139.02708,381133000,1519.07293145392,3555664.13902708,31.7274719104813,36,2,absElevation
05/13/2025,1477777298.32686,404420000,1519.07293145392,1477777.29832686,30.460781725089,36,2,absElevation
08/07/2025,21229269.0196764,386624000,1519.07293145392,21229.2690196764,24.339551360474,36,2,absElevation
08/09/2025,207912417.792892,379992000,1519.07293145392,207912.417792892,27.6314006863823,36,2,absElevation
05/22/2024,15631212438.1572,395236000,1519.07293145392,15631212.4381572,33.8637106344842,37,2,absElevation
07/20/2024,625670164.023424,374538000,1519.07293145392,625670.164023424,29.2208270678001,37,2,absElevation
07/21/2024,587494626.727244,370233000,1519.07293145392,587494.626727244,29.1300004158329,37,2,absElevation
08/20/2024,54093418.034758,360805000,1519.07293145392,54093.418034758,25.6889497250603,37,2,absElevation
08/19/2024,733704221.455088,363196000,1519.07293145392,733704.221455088,29.4506233450012,37,2,absElevation
10/16/2024,3083615661.2315,357488000,1519.07293145392,3083615.6612315,31.5219758143789,37,2,absElevation
10/17/2024,685426772.302093,357252000,1519.07293145392,685426.772302093,29.3524273027405,37,2,absElevation
11/15/2024,4528190556.01437,361929000,1519.07293145392,4528190.55601437,32.0762875251491,37,2,absElevation
01/12/2025,419470.890348946,379144000,1519.07293145392,419.470890348946,18.6782111711415,37,2,absElevation
01/13/2025,409975411.073463,381133000,1519.07293145392,409975.411073463,28.6109621434975,37,2,absElevation
08/07/2025,22266127.6354542,386624000,1519.07293145392,22266.1276354542,24.4083473410219,37,2,absElevation
05/22/2024,4220724041.35683,395236000,1519.07293145392,4220724.04135683,31.9748433603298,38,2,absElevation
07/20/2024,1214229695.41718,374538000,1519.07293145392,1214229.69541718,30.1773942155253,38,2,absElevation
08/19/2024,236191340.113126,363196000,1519.07293145392,236191.340113126,27.8153808288091,38,2,absElevation
10/16/2024,597237610.921466,357488000,1519.07293145392,597237.610921466,29.1537297808696,38,2,absElevation
10/17/2024,121012956.391934,357252000,1519.07293145392,121012.956391934,26.850586278679,38,2,absElevation
11/15/2024,2451469.55847686,361929000,1519.07293145392,2451.46955847686,21.225215416158,38,2,absElevation
01/12/2025,6142290153.33931,379144000,1519.07293145392,6142290.15333931,32.5161295188394,38,2,absElevation
01/13/2025,3570736665.1164,381133000,1519.07293145392,3570736.6651164,31.7335745958802,38,2,absElevation
05/13/2025,68908284.026654,404420000,1519.07293145392,68908.284026654,26.0381740957008,38,2,absElevation
08/09/2025,688186533.499866,379992000,1519.07293145392,688186.533499866,29.358224420655,38,2,absElevation
05/22/2024,8693664755.03602,395236000,1519.07293145392,8693664.75503602,33.0173173174913,39,2,absElevation
07/20/2024,1637652339.18072,374538000,1519.07293145392,1637652.33918072,30.6089819705649,39,2,absElevation
08/20/2024,327372833.068813,360805000,1519.07293145392,327372.833068813,28.2863593642858,39,2,absElevation
10/16/2024,598483342.637517,357488000,1519.07293145392,598483.342637517,29.1567358528363,39,2,absElevation
10/17/2024,324814747.740112,357252000,1519.07293145392,324814.747740112,28.2750418965743,39,2,absElevation
11/15/2024,201078816.058703,361929000,1519.07293145392,201078.816058703,27.5831858587587,39,2,absElevation
01/12/2025,1601889.31243645,379144000,1519.07293145392,1601.88931243645,20.6113430329784,39,2,absElevation
01/13/2025,1489255179.06595,381133000,1519.07293145392,1489255.17906595,30.4719438302239,39,2,absElevation
08/07/2025,84378308.0249325,386624000,1519.07293145392,84378.3080249325,26.3303688227748,39,2,absElevation
08/09/2025,305549179.338046,379992000,1519.07293145392,305549.179338046,28.1868293652539,39,2,absElevation
05/22/2024,993418298.763279,395236000,1519.07293145392,993418.298763279,29.8878260805589,40,2,absElevation
07/20/2024,259756560.818571,374538000,1519.07293145392,259756.560818571,27.9525849476543,40,2,absElevation
07/21/2024,2265470378.2441,370233000,1519.07293145392,2265470.3782441,31.0771634812579,40,2,absElevation
08/19/2024,343427555.835062,363196000,1519.07293145392,343427.555835062,28.3554305616062,40,2,absElevation
08/20/2024,685157383.834332,360805000,1519.07293145392,685157.383834332,29.3518601789929,40,2,absElevation
10/16/2024,321484590.146196,357488000,1519.07293145392,321484.590146196,28.2601743450114,40,2,absElevation
10/17/2024,88809461.5827306,357252000,1519.07293145392,88809.4615827306,26.4042100508244,40,2,absElevation
11/15/2024,20148687.3576402,361929000,1519.07293145392,20148.6873576402,24.2641825176393,40,2,absElevation
01/12/2025,972511940.328849,379144000,1519.07293145392,972511.940328849,29.8571407224599,40,2,absElevation
01/13/2025,7067864286.10134,381133000,1519.07293145392,7067864.28610134,32.7186271921712,40,2,absElevation
08/07/2025,1944205833.30881,386624000,1519.07293145392,1944205.83330881,30.8565338193158,40,2,absElevation
08/09/2025,38242038.9843295,379992000,1519.07293145392,38242.0389843295,25.1886561110176,40,2,absElevation
05/22/2024,1209658688.28815,395236000,1519.07293145392,1209658.68828815,30.1719528947296,41,2,absElevation
07/20/2024,1597065506.05719,374538000,1519.07293145392,1597065.50605719,30.5727763422681,41,2,absElevation
07/21/2024,3830318089.84179,370233000,1519.07293145392,3830318.08984179,31.8348170601265,41,2,absElevation
08/19/2024,6882817225.80209,363196000,1519.07293145392,6882817.22580209,32.680352053474,41,2,absElevation
10/16/2024,13544549840.6284,357488000,1519.07293145392,13544549.8406284,33.6569933945741,41,2,absElevation
10/17/2024,129628903.707093,357252000,1519.07293145392,129628.903707093,26.9498121948033,41,2,absElevation
11/15/2024,370371541.34503,361929000,1519.07293145392,370371.54134503,28.4643980079731,41,2,absElevation
01/12/2025,114394401.802319,379144000,1519.07293145392,114394.401802319,26.7694412107812,41,2,absElevation
01/13/2025,1685705526.08631,381133000,1519.07293145392,1685705.52608631,30.6507053895783,41,2,absElevation
08/07/2025,42125.7129195126,386624000,1519.07293145392,42.1257129195126,15.3624134816717,41,2,absElevation
05/22/2024,6322903135.53732,395236000,1519.07293145392,6322903.13553732,32.5579399721301,42,2,absElevation
07/20/2024,2291923026.46029,374538000,1519.07293145392,2291923.02646029,31.0939114464193,42,2,absElevation
08/19/2024,2202961058.89312,363196000,1519.07293145392,2202961.05889312,31.0367968471466,42,2,absElevation
08/20/2024,123302264.480604,360805000,1519.07293145392,123302.264480604,26.8776240545812,42,2,absElevation
10/16/2024,22806302.4694907,357488000,1519.07293145392,22806.3024694907,24.4429292291723,42,2,absElevation
10/17/2024,58973830.2190055,357252000,1519.07293145392,58973.8302190055,25.813571561246,42,2,absElevation
11/15/2024,276585486.554611,361929000,1519.07293145392,276585.486554611,28.043150214123,42,2,absElevation
01/12/2025,59568812.895869,379144000,1519.07293145392,59568.812895869,25.8280538731452,42,2,absElevation
01/13/2025,211435271.202388,381133000,1519.07293145392,211435.271202388,27.6556408233513,42,2,absElevation
08/07/2025,779187310.147708,386624000,1519.07293145392,779187.310147708,29.5373949409647,42,2,absElevation
08/09/2025,424441328.938243,379992000,1519.07293145392,424441.328938243,28.6609899010991,42,2,absElevation
07/20/2024,237225910.164416,374538000,1519.07293145392,237225.910164416,27.8216863508726,43,2,absElevation
07/21/2024,2429500575.52749,370233000,1519.07293145392,2429500.57552749,31.1780126282034,43,2,absElevation
08/19/2024,6394158.24989927,363196000,1519.07293145392,6394.15824989927,22.6083230193418,43,2,absElevation
08/20/2024,161915936.181796,360805000,1519.07293145392,161915.936181796,27.2706697454743,43,2,absElevation
10/16/2024,3518232984.75659,357488000,1519.07293145392,3518232.98475659,31.7122038782467,43,2,absElevation
10/17/2024,787354448.831917,357252000,1519.07293145392,787354.448831917,29.5524380091305,43,2,absElevation
11/15/2024,34583712.273882,361929000,1519.07293145392,34583.712273882,25.0435894028177,43,2,absElevation
01/12/2025,495568079.949861,379144000,1519.07293145392,495568.079949861,28.8845080240974,43,2,absElevation
01/13/2025,833920237.095654,381133000,1519.07293145392,833920.237095654,29.6353341582968,43,2,absElevation
05/13/2025,2464991921.90426,404420000,1519.07293145392,2464991.92190426,31.1989357726999,43,2,absElevation
08/07/2025,295591207.888514,386624000,1519.07293145392,295591.207888514,28.1390281174724,43,2,absElevation
08/09/2025,345132704.874879,379992000,1519.07293145392,345132.704874879,28.3625759495492,43,2,absElevation
05/22/2024,10213436593.2872,395236000,1519.07293145392,10213436.5932872,33.249749331434,44,2,absElevation
07/20/2024,446450249.143579,374538000,1519.07293145392,446450.249143579,28.7339241745061,44,2,absElevation
08/19/2024,5708788524.78379,363196000,1519.07293145392,5708788.52478379,32.4105374744037,44,2,absElevation
08/20/2024,20385738.5525201,360805000,1519.07293145392,20385.7385525201,24.2810568892135,44,2,absElevation
10/16/2024,148677565.798629,357488000,1519.07293145392,148677.565798629,27.1476117322942,44,2,absElevation
10/17/2024,296309217.01459,357252000,1519.07293145392,296309.21701459,28.1425282626658,44,2,absElevation
11/15/2024,130759428.629563,361929000,1519.07293145392,130759.428629563,26.9623397372857,44,2,absElevation
01/12/2025,145789664.739249,379144000,1519.07293145392,145789.664739249,27.1193132074473,44,2,absElevation
01/13/2025,808933166.949933,381133000,1519.07293145392,808933.166949933,29.5914452730115,44,2,absElevation
05/13/2025,1860685497.274,404420000,1519.07293145392,1860685.497274,30.7931870781813,44,2,absElevation
08/07/2025,681388420.734145,386624000,1519.07293145392,681388.420734145,29.3439021901091,44,2,absElevation
08/09/2025,144154258.02664,379992000,1519.07293145392,144154.25802664,27.1030382108689,44,2,absElevation
05/22/2024,4530502636.17696,395236000,1519.07293145392,4530502.63617696,32.0770239727992,45,2,absElevation
07/20/2024,44430952.8370033,374538000,1519.07293145392,44430.9528370033,25.4050617449806,45,2,absElevation
08/19/2024,555386211.048196,363196000,1519.07293145392,555386.211048196,29.0489161179277,45,2,absElevation
08/20/2024,387214559.135269,360805000,1519.07293145392,387214.559135269,28.5285579575724,45,2,absElevation
10/16/2024,864037907.979602,357488000,1519.07293145392,864037.907979602,29.6865193683099,45,2,absElevation
10/17/2024,95802211.9835467,357252000,1519.07293145392,95802.2119835467,26.5135556310378,45,2,absElevation
11/15/2024,1651052.07952373,361929000,1519.07293145392,1651.05207952373,20.6549541975618,45,2,absElevation
01/12/2025,1291959340.83102,379144000,1519.07293145392,1291959.34083102,30.2669135217701,45,2,absElevation
01/13/2025,119474794.378189,381133000,1519.07293145392,119474.794378189,26.8321310437385,45,2,absElevation
05/13/2025,1780171615.69112,404420000,1519.07293145392,1780171.61569112,30.7293691834767,45,2,absElevation
08/07/2025,329276431.558291,386624000,1519.07293145392,329276.431558291,28.294724011722,45,2,absElevation
08/09/2025,2371258665.42749,379992000,1519.07293145392,2371258.66542749,31.1430058997565,45,2,absElevation
05/22/2024,929500577.186899,395236000,1519.07293145392,929500.577186899,29.7918805201064,46,2,absElevation
07/20/2024,1599076217.02494,374538000,1519.07293145392,1599076.21702494,30.5745915578473,46,2,absElevation
07/21/2024,636085740.742755,370233000,1519.07293145392,636085.740742755,29.2446460048084,46,2,absElevation
08/19/2024,112573246.329667,363196000,1519.07293145392,112573.246329667,26.7462887625952,46,2,absElevation
08/20/2024,2188698411.35018,360805000,1519.07293145392,2188698.41135018,31.0274260280459,46,2,absElevation
10/16/2024,243846505.526682,357488000,1519.07293145392,243846.505526682,27.8613980568963,46,2,absElevation
10/17/2024,175644904.321126,357252000,1519.07293145392,175644.904321126,27.3880864818745,46,2,absElevation
11/15/2024,60829336.9082942,361929000,1519.07293145392,60829.3369082942,25.8582639418995,46,2,absElevation
01/12/2025,455014352.361645,379144000,1519.07293145392,455014.352361645,28.7613368115628,46,2,absElevation
01/13/2025,748658484.824748,381133000,1519.07293145392,748658.484824748,29.479732514351,46,2,absElevation
05/13/2025,2101314542.70609,404420000,1519.07293145392,2101314.54270609,30.9686449870762,46,2,absElevation
08/07/2025,63968401.6555809,386624000,1519.07293145392,63968.4016555809,25.9308561000719,46,2,absElevation
08/09/2025,184416973.006772,379992000,1519.07293145392,184416.973006772,27.4583962009064,46,2,absElevation
05/22/2024,597238757.710564,395236000,1519.07293145392,597238.757710564,29.1537325510658,47,2,absElevation
07/20/2024,315282260.630633,374538000,1519.07293145392,315282.260630633,28.2320687581078,47,2,absElevation
08/19/2024,3477654227.09794,363196000,1519.07293145392,3477654.22709794,31.6954673508488,47,2,absElevation
08/20/2024,598399399.544334,360805000,1519.07293145392,598399.399544334,29.1565334866726,47,2,absElevation
10/16/2024,197910006.292075,357488000,1519.07293145392,197910.006292075,27.5602693157138,47,2,absElevation
10/17/2024,1069653.93488585,357252000,1519.07293145392,1069.65393488585,20.0287126863439,47,2,absElevation
11/15/2024,162752544.887965,361929000,1519.07293145392,162752.544887965,27.2781048614363,47,2,absElevation
01/12/2025,1709113467.41212,379144000,1519.07293145392,1709113.46741212,30.670601034171,47,2,absElevation
01/13/2025,2582307850.81288,381133000,1519.07293145392,2582307.85081288,31.2660138563224,47,2,absElevation
05/13/2025,210917834.777934,404420000,1519.07293145392,210917.834777934,27.6521058507113,47,2,absElevation
08/07/2025,1740379036.31805,386624000,1519.07293145392,1740379.03631805,30.6967543981434,47,2,absElevation
08/09/2025,426833956.289671,379992000,1519.07293145392,426833.956289671,28.669099711789,47,2,absElevation
05/22/2024,8984798690.60247,395236000,1519.07293145392,8984798.69060247,33.0648390337011,48,2,absElevation
07/20/2024,770363178.062177,374538000,1519.07293145392,770363.178062177,29.5209635057685,48,2,absElevation
08/20/2024,770143639.789869,360805000,1519.07293145392,770143.639789869,29.5205523076158,48,2,absElevation
08/19/2024,274976739.982742,363196000,1519.07293145392,274976.739982742,28.0347343467151,48,2,absElevation
10/16/2024,329719538.967196,357488000,1519.07293145392,329719.538967196,28.296664141818,48,2,absElevation
10/17/2024,2869769484.81628,357252000,1519.07293145392,2869769.48481628,31.4182877105846,48,2,absElevation
11/15/2024,63056441.6598819,361929000,1519.07293145392,63056.4416598819,25.9101404237588,48,2,absElevation
01/12/2025,3914269.68409916,379144000,1519.07293145392,3914.26968409916,21.9003117270541,48,2,absElevation
01/13/2025,205256034.237915,381133000,1519.07293145392,205256.034237915,27.6128493949249,48,2,absElevation
05/13/2025,1900632539.87541,404420000,1519.07293145392,1900632.53987541,30.8238324884751,48,2,absElevation
08/07/2025,118811447.220519,386624000,1519.07293145392,118811.447220519,26.8240986024149,48,2,absElevation
05/22/2024,5680460763.12403,395236000,1519.07293145392,5680460.76312403,32.4033608107785,49,2,absElevation
07/20/2024,954273845.161163,374538000,1519.07293145392,954273.845161163,29.8298280907005,49,2,absElevation
07/21/2024,693181567.438693,370233000,1519.07293145392,693181.567438693,29.3686580510489,49,2,absElevation
08/19/2024,593173066.093683,363196000,1519.07293145392,593173.066093683,29.1438778506621,49,2,absElevation
08/20/2024,471122672.36817,360805000,1519.07293145392,471122.67236817,28.8115275212174,49,2,absElevation
10/16/2024,403816132.635572,357488000,1519.07293145392,403816.132635572,28.5891233072334,49,2,absElevation
10/17/2024,347222912.9266,357252000,1519.07293145392,347222.9129266,28.3712869121661,49,2,absElevation
11/15/2024,292649202.479196,361929000,1519.07293145392,292649.202479196,28.1245971061734,49,2,absElevation
01/12/2025,1609572.06409368,379144000,1519.07293145392,1609.57206409368,20.6182457402268,49,2,absElevation
01/13/2025,517203118.135039,381133000,1519.07293145392,517203.118135039,28.9461557320514,49,2,absElevation
08/07/2025,667300602.791158,386624000,1519.07293145392,667300.602791158,29.3137615661769,49,2,absElevation
08/09/2025,388029123.72013,379992000,1519.07293145392,388029.12372013,28.5315896977736,49,2,absElevation
05/22/2024,4607177888.70882,395236000,1519.07293145392,4607177.88870882,32.1012361572037,50,2,absElevation
07/20/2024,179731191.441904,374538000,1519.07293145392,179731.191441904,27.4212655621237,50,2,absElevation
07/21/2024,262179495.000044,370233000,1519.07293145392,262179.495000044,27.9659796162126,50,2,absElevation
08/20/2024,745779957.178629,360805000,1519.07293145392,745779.957178629,29.4741747843312,50,2,absElevation
10/16/2024,139287884.143364,357488000,1519.07293145392,139287.884143364,27.0534945307029,50,2,absElevation
10/17/2024,374590219.386674,357252000,1519.07293145392,374590.219386674,28.4807379901626,50,2,absElevation
11/15/2024,35668006.5272024,361929000,1519.07293145392,35668.0065272024,25.0881272505325,50,2,absElevation
01/12/2025,11153568.1032437,379144000,1519.07293145392,11153.5681032437,23.4110019762744,50,2,absElevation
01/13/2025,6052009400.87963,381133000,1519.07293145392,6052009.40087963,32.4947670825508,50,2,absElevation
05/13/2025,973841857.200794,404420000,1519.07293145392,973841.857200794,29.8591122702607,50,2,absElevation
08/07/2025,685771387.129769,386624000,1519.07293145392,685771.387129769,29.353152470157,50,2,absElevation
05/22/2024,13840022442.9851,395236000,1519.07293145392,13840022.4429851,33.6881272313249,51,2,absElevation
07/20/2024,96656415.1773386,374538000,1519.07293145392,96656.4151773386,26.5263621528549,51,2,absElevation
08/19/2024,205221794.517498,363196000,1519.07293145392,205221.794517498,27.6126087121328,51,2,absElevation
08/20/2024,451636934.42975,360805000,1519.07293145392,451636.93442975,28.7505882322332,51,2,absElevation
10/16/2024,475581952.859879,357488000,1519.07293145392,475581.952859879,28.8251187285694,51,2,absElevation
10/17/2024,241410718.358001,357252000,1519.07293145392,241410.718358001,27.8469144906129,51,2,absElevation
11/15/2024,839258151.606388,361929000,1519.07293145392,839258.151606388,29.644539403801,51,2,absElevation
01/12/2025,1245417.6592966,379144000,1519.07293145392,1245.4176592966,20.2481982103719,51,2,absElevation
01/13/2025,431608874.347609,381133000,1519.07293145392,431608.874347608,28.685149287608,51,2,absElevation
05/13/2025,401529135.692565,404420000,1519.07293145392,401529.135692565,28.5809294352453,51,2,absElevation
08/07/2025,690097376.054834,386624000,1519.07293145392,690097.376054834,29.3622247065541,51,2,absElevation
08/09/2025,2356315654.25228,379992000,1519.07293145392,2356315.65425228,31.1338856708799,51,2,absElevation
05/22/2024,6028807828.45018,395236000,1519.07293145392,6028807.82845018,32.4892255974007,52,2,absElevation
07/20/2024,605244295.89039,374538000,1519.07293145392,605244.29589039,29.1729423367441,52,2,absElevation
08/19/2024,3677361588.1409,363196000,1519.07293145392,3677361.5881409,31.7760238950284,52,2,absElevation
08/20/2024,605348075.39109,360805000,1519.07293145392,605348.07539109,29.1731896903124,52,2,absElevation
10/16/2024,966607211.369848,357488000,1519.07293145392,966607.211369848,29.8483545171262,52,2,absElevation
10/17/2024,323998621.778483,357252000,1519.07293145392,323998.621778483,28.2714124353027,52,2,absElevation
11/15/2024,132235925.583867,361929000,1519.07293145392,132235.925583867,26.9785389376129,52,2,absElevation
01/12/2025,82053188.685116,379144000,1519.07293145392,82053.188685116,26.2900560638959,52,2,absElevation
01/13/2025,2421388465.49063,381133000,1519.07293145392,2421388.46549064,31.1731874047311,52,2,absElevation
08/07/2025,5807798.64523995,386624000,1519.07293145392,5807.79864523995,22.46956000569,52,2,absElevation
08/09/2025,220494817.381714,379992000,1519.07293145392,220494.817381714,27.7161695054687,52,2,absElevation
05/22/2024,776982421.005999,395236000,1519.07293145392,776982.421005999,29.533306717559,53,2,absElevation
07/20/2024,4033180663.47935,374538000,1519.07293145392,4033180.66347935,31.9092708856829,53,2,absElevation
07/21/2024,256983627.052091,370233000,1519.07293145392,256983.627052091,27.9371012044199,53,2,absElevation
08/19/2024,30045791756.5099,363196000,1519.07293145392,30045791.7565099,34.8064438886565,53,2,absElevation
10/16/2024,17376301.4601434,357488000,1519.07293145392,17376.3014601434,24.050617701891,53,2,absElevation
10/17/2024,1497282257.13993,357252000,1519.07293145392,1497282.25713993,30.4796990677616,53,2,absElevation
11/15/2024,21336792.1018091,361929000,1519.07293145392,21336.7921018091,24.3468399534622,53,2,absElevation
01/12/2025,39625552.8564881,379144000,1519.07293145392,39625.5528564881,25.2399277281134,53,2,absElevation
01/13/2025,7397055501.99782,381133000,1519.07293145392,7397055.50199782,32.784303954722,53,2,absElevation
08/07/2025,7296889.98712578,386624000,1519.07293145392,7296.88998712578,22.7988502721968,53,2,absElevation
05/22/2024,1373045590.69019,395236000,1519.07293145392,1373045.59069019,30.3547323836014,54,2,absElevation
07/20/2024,54443087.3312621,374538000,1519.07293145392,54443.0873312621,25.6982455449992,54,2,absElevation
07/21/2024,293416011.518877,370233000,1519.07293145392,293416.011518877,28.1283723591784,54,2,absElevation
08/19/2024,273267177.566648,363196000,1519.07293145392,273267.177566648,28.0257369456138,54,2,absElevation
08/20/2024,506978712.280266,360805000,1519.07293145392,506978.712280266,28.9173499297349,54,2,absElevation
10/16/2024,220606220.882085,357488000,1519.07293145392,220606.220882085,27.7168982332068,54,2,absElevation
10/17/2024,97156298.1325123,357252000,1519.07293145392,97156.2981325123,26.5338041853956,54,2,absElevation
11/15/2024,289569339.491152,361929000,1519.07293145392,289569.339491152,28.1093336125359,54,2,absElevation
01/12/2025,787994418.021712,379144000,1519.07293145392,787994.418021712,29.553610169084,54,2,absElevation
01/13/2025,5063024985.80355,381133000,1519.07293145392,5063024.98580355,32.2373524578875,54,2,absElevation
08/07/2025,110088226.780068,386624000,1519.07293145392,110088.226780068,26.714084949398,54,2,absElevation
08/09/2025,197867550.364375,379992000,1519.07293145392,197867.550364375,27.5599597935817,54,2,absElevation
05/22/2024,1062498466.57198,395236000,1519.07293145392,1062498.46657198,29.9848136130996,55,2,absElevation
07/20/2024,259765780.555158,374538000,1519.07293145392,259765.780555158,27.9526361534146,55,2,absElevation
08/20/2024,98428972.7493827,360805000,1519.07293145392,98428.9727493827,26.55257970223,55,2,absElevation
10/16/2024,1541404916.50015,357488000,1519.07293145392,1541404.91650015,30.521598751719,55,2,absElevation
10/17/2024,413051823.135883,357252000,1519.07293145392,413051.823135883,28.6217475583969,55,2,absElevation
11/15/2024,65478983.0044279,361929000,1519.07293145392,65478.9830044279,25.9645285787869,55,2,absElevation
01/12/2025,202080362.49721,379144000,1519.07293145392,202080.36249721,27.5903538912846,55,2,absElevation
01/13/2025,24136526512.4788,381133000,1519.07293145392,24136526.5124788,34.4904990216615,55,2,absElevation
05/13/2025,422741494.068669,404420000,1519.07293145392,422741.494068669,28.6552004857308,55,2,absElevation
08/07/2025,180002902.555784,386624000,1519.07293145392,180002.902555784,27.4234449293709,55,2,absElevation
08/09/2025,52720330.8720007,379992000,1519.07293145392,52720.3308720007,25.6518560889182,55,2,absElevation
05/22/2024,3630996261.64289,395236000,1519.07293145392,3630996.26164289,31.7577182987727,56,2,absElevation
07/20/2024,2172118503.2788,374538000,1519.07293145392,2172118.5032788,31.0164556677312,56,2,absElevation
07/21/2024,517459418.002316,370233000,1519.07293145392,517459.418002316,28.9468704821117,56,2,absElevation
08/19/2024,467603696.209123,363196000,1519.07293145392,467603.696209123,28.8007110929067,56,2,absElevation
08/20/2024,758644796.718938,360805000,1519.07293145392,758644.796718938,29.4988493219994,56,2,absElevation
10/16/2024,189920767.261246,357488000,1519.07293145392,189920.767261246,27.5008224275494,56,2,absElevation
10/17/2024,250607312.106209,357252000,1519.07293145392,250607.312106209,27.9008532686727,56,2,absElevation
11/15/2024,69530794.0192808,361929000,1519.07293145392,69530.7940192808,26.0511487289485,56,2,absElevation
01/12/2025,78785954.6806578,379144000,1519.07293145392,78785.9546806578,26.2314351248751,56,2,absElevation
01/13/2025,61935909.2504675,381133000,1519.07293145392,61935.9092504675,25.884272763095,56,2,absElevation
08/07/2025,1683583220.94654,386624000,1519.07293145392,1683583.22094654,30.6488878905539,56,2,absElevation
08/09/2025,106256368.419177,379992000,1519.07293145392,106256.368419177,26.6629740701039,56,2,absElevation
05/22/2024,1520785253.11854,395236000,1519.07293145392,1520785.25311854,30.5021693015036,57,2,absElevation
07/20/2024,224109543.867651,374538000,1519.07293145392,224109.543867651,27.7396288474713,57,2,absElevation
07/21/2024,151792115.91264,370233000,1519.07293145392,151792.11591264,27.1775216181716,57,2,absElevation
08/19/2024,4166941076.8537,363196000,1519.07293145392,4166941.0768537,31.9563415535631,57,2,absElevation
08/20/2024,828680439.560219,360805000,1519.07293145392,828680.439560219,29.6262406278374,57,2,absElevation
10/16/2024,133921864.830434,357488000,1519.07293145392,133921.864830434,26.9968162814284,57,2,absElevation
10/17/2024,50898773.8251818,357252000,1519.07293145392,50898.7738251818,25.6011275657456,57,2,absElevation
11/15/2024,396202772.280506,361929000,1519.07293145392,396202.772280506,28.5616637340798,57,2,absElevation
01/12/2025,75631303.8989507,379144000,1519.07293145392,75631.3038989507,26.1724801556974,57,2,absElevation
01/13/2025,2920564921.05281,381133000,1519.07293145392,2920564.92105281,31.4436003086988,57,2,absElevation
05/13/2025,615806021.21808,404420000,1519.07293145392,615806.02121808,29.1979007329107,57,2,absElevation
08/07/2025,418834316.633139,386624000,1519.07293145392,418834.316633139,28.6418044115113,57,2,absElevation
08/09/2025,104712507.366031,379992000,1519.07293145392,104712.507366031,26.6418585341017,57,2,absElevation
05/22/2024,12126259839.4768,395236000,1519.07293145392,12126259.8394768,33.4974155905854,58,2,absElevation
07/20/2024,2037872062.17586,374538000,1519.07293145392,2037872.06217586,30.9244163357853,58,2,absElevation
08/19/2024,1531193.19394442,363196000,1519.07293145392,1531.19319394442,20.546224891588,58,2,absElevation
10/16/2024,516301700.092858,357488000,1519.07293145392,516301.700092858,28.9436391077531,58,2,absElevation
10/17/2024,41712688.4693924,357252000,1519.07293145392,41712.6884693924,25.3139829641266,58,2,absElevation
11/15/2024,421709236.254728,361929000,1519.07293145392,421709.236254728,28.651673378897,58,2,absElevation
01/12/2025,60813488.9044219,379144000,1519.07293145392,60813.4889044219,25.8578880243463,58,2,absElevation
01/13/2025,1230644432.1786,381133000,1519.07293145392,1230644.4321786,30.1967668408029,58,2,absElevation
05/13/2025,483061898.130175,404420000,1519.07293145392,483061.898130175,28.8476328227021,58,2,absElevation
08/07/2025,2537681272.67517,386624000,1519.07293145392,2537681.27267517,31.2408637351407,58,2,absElevation
08/09/2025,553233102.86474,379992000,1519.07293145392,553233.10286474,29.0433122422503,58,2,absElevation
05/22/2024,17033747535.996,395236000,1519.07293145392,17033747.535996,33.9876768211664,59,2,absElevation
07/21/2024,2909056304.79827,370233000,1519.07293145392,2909056.30479827,31.4379040740639,59,2,absElevation
08/20/2024,856971670.739933,360805000,1519.07293145392,856971.670739933,29.6746722724699,59,2,absElevation
08/19/2024,7656280051.25492,363196000,1519.07293145392,7656280.05125492,32.833996455645,59,2,absElevation
10/16/2024,391455660.465536,357488000,1519.07293145392,391455.660465536,28.5442736641908,59,2,absElevation
10/17/2024,3576910928.80447,357252000,1519.07293145392,3576910.92880447,31.7360670471944,59,2,absElevation
11/15/2024,98780.0141432595,361929000,1519.07293145392,98.7800141432595,16.59193155483,59,2,absElevation
01/12/2025,26945980.4140459,379144000,1519.07293145392,26945.9804140459,24.6835667435259,59,2,absElevation
01/13/2025,418297376.709554,381133000,1519.07293145392,418297.376709554,28.6399537094596,59,2,absElevation
08/09/2025,1269067809.15863,379992000,1519.07293145392,1269067.80915863,30.2411220116785,59,2,absElevation
05/22/2024,508362536.779483,395236000,1519.07293145392,508362.536779483,28.9212824755277,60,2,absElevation
07/20/2024,118356925.684514,374538000,1519.07293145392,118356.925684514,26.8185688872953,60,2,absElevation
07/21/2024,719815294.216592,370233000,1519.07293145392,719815.294216592,29.4230515152321,60,2,absElevation
08/19/2024,214887253.983731,363196000,1519.07293145392,214887.253983731,27.6790046710884,60,2,absElevation
08/20/2024,143052944.944777,360805000,1519.07293145392,143052.944944777,27.0919739569592,60,2,absElevation
10/16/2024,2301827779.23854,357488000,1519.07293145392,2301827.77923854,31.1001327503004,60,2,absElevation
