ID,Gender,Date,Time,Age,Version,Measurement,Reported_Visual_Angle,Object,Task,Ground_Distance,Real_Visual_Angle,Ground_Elevation,Width,Observer_Distance,Observer_Elevation,Template_Size,Arm_Length,Ratio_Visual_Angle
78,Female,4/10/25,13:12,24,,Lamp1a_Adjusted_VA,0.506694068,Lamp1a,Adjusted,6670,0.349099442,3.426440531,40.64,6675.897986,2.408610726,0.52,58.8,1.451431905
78,Female,4/10/25,13:12,24,,Lamp2a_Perceptual_VA,1.551365238,Lamp2a,Perceptual,2250,1.034860968,10.06479905,40.64,2267.424511,7.107715309,2.15,79.4,1.499104987
78,Female,4/10/25,13:12,24,,Lamp2a_Adjusted_VA,1.47323887,Lamp2a,Adjusted,2250,1.034860968,10.06479905,40.64,2267.424511,7.107715309,1.44,56,1.423610432
78,Female,4/10/25,13:12,24,,Lamp3a_Perceptual_VA,1.00983827,Lamp3a,Perceptual,4890,0.476173226,4.668910694,40.64,4898.041845,3.283701469,1.44,81.7,2.12073719
78,Female,4/10/25,13:12,24,,Lamp3a_Adjusted_VA,0.613877479,Lamp3a,Adjusted,4890,0.476173226,4.668910694,40.64,4898.041845,3.283701469,0.72,67.2,1.289189407
78,Female,4/10/25,13:12,24,,Lamp4a_Perceptual_VA,1.347239669,Lamp4a,Perceptual,3230,0.720888471,7.048329014,40.64,3242.16192,4.96429063,1.9,80.8,1.868860056
78,Female,4/10/25,13:12,24,,Lamp4a_Adjusted_VA,1.017452898,Lamp4a,Adjusted,3230,0.720888471,7.048329014,40.64,3242.16192,4.96429063,1.22,68.7,1.41138739
79,Female,4/10/25,13:30,18,,Lamp1a_Perceptual_VA,1.208132733,Lamp1a,Perceptual,6670,0.349099442,3.426440531,40.64,6675.897986,2.408610726,1.63,77.3,3.460712305
79,Female,4/10/25,13:30,18,,Lamp1a_Adjusted_VA,0.623881213,Lamp1a,Adjusted,6670,0.349099442,3.426440531,40.64,6675.897986,2.408610726,0.49,45,1.787116043
79,Female,4/10/25,13:30,18,,Lamp2a_Perceptual_VA,1.8915968,Lamp2a,Perceptual,2250,1.034860968,10.06479905,40.64,2267.424511,7.107715309,2.44,73.9,1.827875299
79,Female,4/10/25,13:30,18,,Lamp2a_Adjusted_VA,1.449938829,Lamp2a,Adjusted,2250,1.034860968,10.06479905,40.64,2267.424511,7.107715309,1.44,56.9,1.401095291
79,Female,4/10/25,13:30,18,,Lamp3a_Perceptual_VA,1.200368954,Lamp3a,Perceptual,4890,0.476173226,4.668910694,40.64,4898.041845,3.283701469,1.63,77.8,2.520866121
79,Female,4/10/25,13:30,18,,Lamp3a_Adjusted_VA,0.769633227,Lamp3a,Adjusted,4890,0.476173226,4.668910694,40.64,4898.041845,3.283701469,0.72,53.6,1.616288326
79,Female,4/10/25,13:30,18,,Lamp4a_Perceptual_VA,1.813100332,Lamp4a,Perceptual,3230,0.720888471,7.048329014,40.64,3242.16192,4.96429063,2.44,77.1,2.515091314
79,Female,4/10/25,13:30,18,,Lamp4a_Adjusted_VA,0.968356321,Lamp4a,Adjusted,3230,0.720888471,7.048329014,40.64,3242.16192,4.96429063,0.96,56.8,1.343281742
80,Female,4/10/25,14:00,21,,Lamp1a_Perceptual_VA,0.502421829,Lamp1a,Perceptual,6670,0.349099442,3.426440531,40.64,6675.897986,2.408610726,0.52,59.3,1.439194019
80,Female,4/10/25,14:00,21,,Lamp1a_Adjusted_VA,0.494089896,Lamp1a,Adjusted,6670,0.349099442,3.426440531,40.64,6675.897986,2.408610726,0.52,60.3,1.415327087
80,Female,4/10/25,14:00,21,,Lamp2a_Perceptual_VA,1.733338826,Lamp2a,Perceptual,2250,1.034860968,10.06479905,40.64,2267.424511,7.107715309,1.9,62.8,1.674948501
80,Female,4/10/25,14:00,21,,Lamp2a_Adjusted_VA,1.132016883,Lamp2a,Adjusted,2250,1.034860968,10.06479905,40.64,2267.424511,7.107715309,0.98,49.6,1.09388306
80,Female,4/10/25,14:00,21,,Lamp3a_Perceptual_VA,0.748577425,Lamp3a,Perceptual,4890,0.476173226,4.668910694,40.64,4898.041845,3.283701469,0.78,59.7,1.572069541
80,Female,4/10/25,14:00,21,,Lamp3a_Adjusted_VA,0.721739617,Lamp3a,Adjusted,4890,0.476173226,4.668910694,40.64,4898.041845,3.283701469,0.65,51.6,1.515708101
80,Female,4/10/25,14:00,21,,Lamp4a_Perceptual_VA,1.201001573,Lamp4a,Perceptual,3230,0.720888471,7.048329014,40.64,3242.16192,4.96429063,1.22,58.2,1.666001915
80,Female,4/10/25,14:00,21,,Lamp4a_Adjusted_VA,0.901003771,Lamp4a,Adjusted,3230,0.720888471,7.048329014,40.64,3242.16192,4.96429063,0.78,49.6,1.249851825
81,Female,4/11/25,13:30,18,,Lamp1a_Perceptual_VA,1.357317829,Lamp1a,Perceptual,6670,0.349099442,3.426440531,40.64,6675.897986,2.408610726,1.9,80.2,3.888054999
81,Female,4/11/25,13:30,18,,Lamp1a_Adjusted_VA,0.809600805,Lamp1a,Adjusted,6670,0.349099442,3.426440531,40.64,6675.897986,2.408610726,0.39,27.6,2.319112288
81,Female,4/11/25,13:30,18,,Lamp2a_Perceptual_VA,1.608065792,Lamp2a,Perceptual,2250,1.034860968,10.06479905,40.64,2267.424511,7.107715309,2.15,76.6,1.553895492
81,Female,4/11/25,13:30,18,,Lamp2a_Adjusted_VA,1.594214483,Lamp2a,Adjusted,2250,1.034860968,10.06479905,40.64,2267.424511,7.107715309,0.96,34.5,1.540510786
81,Female,4/11/25,13:30,18,,Lamp3a_Perceptual_VA,0.900765609,Lamp3a,Perceptual,4890,0.476173226,4.668910694,40.64,4898.041845,3.283701469,1.22,77.6,1.891676305
81,Female,4/11/25,13:30,18,,Lamp3a_Adjusted_VA,0.964178066,Lamp3a,Adjusted,4890,0.476173226,4.668910694,40.64,4898.041845,3.283701469,0.52,30.9,2.024847288
81,Female,4/11/25,13:30,18,,Lamp4a_Perceptual_VA,1.074264394,Lamp4a,Perceptual,3230,0.720888471,7.048329014,40.64,3242.16192,4.96429063,1.44,76.8,1.490194998
81,Female,4/11/25,13:30,18,,Lamp4a_Adjusted_VA,0.951856872,Lamp4a,Adjusted,3230,0.720888471,7.048329014,40.64,3242.16192,4.96429063,0.52,31.3,1.320394084
82,Male,4/11/25,14:00,31,,Lamp1a_Perceptual_VA,0.554195927,Lamp1a,Perceptual,6670,0.349099442,3.426440531,40.64,6675.897986,2.408610726,0.65,67.2,1.587501615
82,Male,4/11/25,14:00,31,,Lamp1a_Adjusted_VA,0.383939354,Lamp1a,Adjusted,6670,0.349099442,3.426440531,40.64,6675.897986,2.408610726,0.39,58.2,1.099799393
82,Male,4/11/25,14:00,31,,Lamp2a_Perceptual_VA,1.155505967,Lamp2a,Perceptual,2250,1.034860968,10.06479905,40.64,2267.424511,7.107715309,1.44,71.4,1.116580877
82,Male,4/11/25,14:00,31,,Lamp2a_Adjusted_VA,1.221996526,Lamp2a,Adjusted,2250,1.034860968,10.06479905,40.64,2267.424511,7.107715309,1.22,57.2,1.180831594
82,Male,4/11/25,14:00,31,,Lamp3a_Perceptual_VA,0.642101154,Lamp3a,Perceptual,4890,0.476173226,4.668910694,40.64,4898.041845,3.283701469,0.78,69.6,1.34846127
82,Male,4/11/25,14:00,31,,Lamp3a_Adjusted_VA,0.588482148,Lamp3a,Adjusted,4890,0.476173226,4.668910694,40.64,4898.041845,3.283701469,0.72,70.1,1.23585728
82,Male,4/11/25,14:00,31,,Lamp4a_Perceptual_VA,1.062292532,Lamp4a,Perceptual,3230,0.720888471,7.048329014,40.64,3242.16192,4.96429063,1.22,65.8,1.473587905
82,Male,4/11/25,14:00,31,,Lamp4a_Adjusted_VA,0.854082761,Lamp4a,Adjusted,3230,0.720888471,7.048329014,40.64,3242.16192,4.96429063,0.96,64.4,1.184764073
83,Male,4/14/25,14:20,25,,Lamp1a_Perceptual_VA,1.111904759,Lamp1a,Perceptual,6670,0.349099442,3.426440531,40.64,6675.897986,2.408610726,1.44,74.2,3.185065991
83,Male,4/14/25,14:20,25,,Lamp1a_Adjusted_VA,0.639345412,Lamp1a,Adjusted,6670,0.349099442,3.426440531,40.64,6675.897986,2.408610726,0.52,46.6,1.831413447
83,Male,4/14/25,14:20,25,,Lamp2a_Perceptual_VA,2.291525676,Lamp2a,Perceptual,2250,1.034860968,10.06479905,40.64,2267.424511,7.107715309,2.7,67.5,2.214331922
83,Male,4/14/25,14:20,25,,Lamp2a_Adjusted_VA,1.346775193,Lamp2a,Adjusted,2250,1.034860968,10.06479905,40.64,2267.424511,7.107715309,1.22,51.9,1.30140689
83,Male,4/14/25,14:20,25,,Lamp3a_Perceptual_VA,1.509787543,Lamp3a,Perceptual,4890,0.476173226,4.668910694,40.64,4898.041845,3.283701469,1.9,72.1,3.170668697
83,Male,4/14/25,14:20,25,,Lamp3a_Adjusted_VA,0.635632329,Lamp3a,Adjusted,4890,0.476173226,4.668910694,40.64,4898.041845,3.283701469,0.72,64.9,1.334876246
83,Male,4/14/25,14:20,25,,Lamp4a_Perceptual_VA,1.962988229,Lamp4a,Perceptual,3230,0.720888471,7.048329014,40.64,3242.16192,4.96429063,2.7,78.8,2.723012376
83,Male,4/14/25,14:20,25,,Lamp4a_Adjusted_VA,0.846199208,Lamp4a,Adjusted,3230,0.720888471,7.048329014,40.64,3242.16192,4.96429063,0.96,65,1.173828188
84,Female,4/14/25,14:52,58,,Lamp1a_Perceptual_VA,1.876365198,Lamp1a,Perceptual,6670,0.349099442,3.426440531,40.64,6675.897986,2.408610726,2.44,74.5,5.374873099
84,Female,4/14/25,14:52,58,,Lamp1a_Adjusted_VA,0.669683305,Lamp1a,Adjusted,6670,0.349099442,3.426440531,40.64,6675.897986,2.408610726,0.72,61.6,1.918316747
84,Female,4/14/25,14:52,58,,Lamp2a_Perceptual_VA,2.130589229,Lamp2a,Perceptual,2250,1.034860968,10.06479905,40.64,2267.424511,7.107715309,2.7,72.6,2.05881688
84,Female,4/14/25,14:52,58,,Lamp2a_Adjusted_VA,1.232771682,Lamp2a,Adjusted,2250,1.034860968,10.06479905,40.64,2267.424511,7.107715309,1.22,56.7,1.191243771
84,Female,4/14/25,14:52,58,,Lamp3a_Perceptual_VA,1.678162389,Lamp3a,Perceptual,4890,0.476173226,4.668910694,40.64,4898.041845,3.283701469,2.15,73.4,3.524268682
84,Female,4/14/25,14:52,58,,Lamp3a_Adjusted_VA,0.950844305,Lamp3a,Adjusted,4890,0.476173226,4.668910694,40.64,4898.041845,3.283701469,0.78,47,1.996845376
84,Female,4/14/25,14:52,58,,Lamp4a_Perceptual_VA,1.91753982,Lamp4a,Perceptual,3230,0.720888471,7.048329014,40.64,3242.16192,4.96429063,2.44,72.9,2.659967382
84,Female,4/14/25,14:52,58,,Lamp4a_Adjusted_VA,1.177773265,Lamp4a,Adjusted,3230,0.720888471,7.048329014,40.64,3242.16192,4.96429063,0.96,46.7,1.633780137
85,Male,4/14/25,15:08,23,,Lamp1a_Perceptual_VA,0.5436785,Lamp1a,Perceptual,6670,0.349099442,3.426440531,40.64,6675.897986,2.408610726,0.78,82.2,1.557374304
85,Male,4/14/25,15:08,23,,Lamp1a_Adjusted_VA,0.440734592,Lamp1a,Adjusted,6670,0.349099442,3.426440531,40.64,6675.897986,2.408610726,0.52,67.6,1.262490109
85,Male,4/14/25,15:08,23,,Lamp2a_Perceptual_VA,1.388477723,Lamp2a,Perceptual,2250,1.034860968,10.06479905,40.64,2267.424511,7.107715309,1.9,78.4,1.341704602
85,Male,4/14/25,15:08,23,,Lamp2a_Adjusted_VA,1.375032709,Lamp2a,Adjusted,2250,1.034860968,10.06479905,40.64,2267.424511,7.107715309,1.44,60,1.328712505
85,Male,4/14/25,15:08,23,,Lamp3a_Perceptual_VA,0.718057812,Lamp3a,Perceptual,4890,0.476173226,4.668910694,40.64,4898.041845,3.283701469,0.96,76.6,1.507976031
85,Male,4/14/25,15:08,23,,Lamp3a_Adjusted_VA,0.712079872,Lamp3a,Adjusted,4890,0.476173226,4.668910694,40.64,4898.041845,3.283701469,0.65,52.3,1.495421903
85,Male,4/14/25,15:08,23,,Lamp4a_Perceptual_VA,1.01856481,Lamp4a,Perceptual,3230,0.720888471,7.048329014,40.64,3242.16192,4.96429063,1.44,81,1.412929809
85,Male,4/14/25,15:08,23,,Lamp4a_Adjusted_VA,0.770517836,Lamp4a,Adjusted,3230,0.720888471,7.048329014,40.64,3242.16192,4.96429063,0.78,58,1.06884472
86,Female,4/14/25,15:25,20,,Lamp1a_Perceptual_VA,2.864192368,Lamp1a,Perceptual,6670,0.349099442,3.426440531,40.64,6675.897986,2.408610726,3.3,66,8.204517185
86,Female,4/14/25,15:25,20,,Lamp1a_Adjusted_VA,3.367745779,Lamp1a,Adjusted,6670,0.349099442,3.426440531,40.64,6675.897986,2.408610726,2.44,41.5,9.646952636
86,Female,4/14/25,15:25,20,,Lamp2a_Perceptual_VA,2.284039017,Lamp2a,Perceptual,2250,1.034860968,10.06479905,40.64,2267.424511,7.107715309,2.44,61.2,2.207097463
86,Female,4/14/25,15:25,20,,Lamp2a_Adjusted_VA,2.864192368,Lamp2a,Adjusted,2250,1.034860968,10.06479905,40.64,2267.424511,7.107715309,2.15,43,2.767707409
86,Female,4/14/25,15:25,20,,Lamp3a_Perceptual_VA,2.287776222,Lamp3a,Perceptual,4890,0.476173226,4.668910694,40.64,4898.041845,3.283701469,2.44,61.1,4.804504108
86,Female,4/14/25,15:25,20,,Lamp3a_Adjusted_VA,2.11769626,Lamp3a,Adjusted,4890,0.476173226,4.668910694,40.64,4898.041845,3.283701469,1.9,51.4,4.447323249
86,Female,4/14/25,15:25,20,,Lamp4a_Perceptual_VA,2.10550535,Lamp4a,Perceptual,3230,0.720888471,7.048329014,40.64,3242.16192,4.96429063,2.15,58.5,2.920708867
86,Female,4/14/25,15:25,20,,Lamp4a_Adjusted_VA,2.529074415,Lamp4a,Adjusted,3230,0.720888471,7.048329014,40.64,3242.16192,4.96429063,2.15,48.7,3.508274187
87,Female,4/14/25,15:45,21,,Lamp1a_Perceptual_VA,1.656840107,Lamp1a,Perceptual,6670,0.349099442,3.426440531,40.64,6675.897986,2.408610726,1.9,65.7,4.746040551
87,Female,4/14/25,15:45,21,,Lamp1a_Adjusted_VA,0.521835277,Lamp1a,Adjusted,6670,0.349099442,3.426440531,40.64,6675.897986,2.408610726,0.49,53.8,1.4948041
87,Female,4/14/25,15:45,21,,Lamp2a_Perceptual_VA,2.474792843,Lamp2a,Perceptual,2250,1.034860968,10.06479905,40.64,2267.424511,7.107715309,2.7,62.5,2.391425438
87,Female,4/14/25,15:45,21,,Lamp2a_Adjusted_VA,1.395157627,Lamp2a,Adjusted,2250,1.034860968,10.06479905,40.64,2267.424511,7.107715309,1.22,50.1,1.348159483
87,Female,4/14/25,15:45,21,,Lamp3a_Perceptual_VA,1.955142418,Lamp3a,Perceptual,4890,0.476173226,4.668910694,40.64,4898.041845,3.283701469,2.15,63,4.105947814
87,Female,4/14/25,15:45,21,,Lamp3a_Adjusted_VA,0.669817132,Lamp3a,Adjusted,4890,0.476173226,4.668910694,40.64,4898.041845,3.283701469,0.65,55.6,1.406666933
87,Female,4/14/25,15:45,21,,Lamp4a_Perceptual_VA,2.250945579,Lamp4a,Perceptual,3230,0.720888471,7.048329014,40.64,3242.16192,4.96429063,2.44,62.1,3.122460227
87,Female,4/14/25,15:45,21,,Lamp4a_Adjusted_VA,0.77107175,Lamp4a,Adjusted,3230,0.720888471,7.048329014,40.64,3242.16192,4.96429063,0.72,53.5,1.069613097
88,Female,4/17/25,13:00,20,,Lamp1a_Perceptual_VA,1.227719726,Lamp1a,Perceptual,6670,0.349099442,3.426440531,40.64,6675.897986,2.408610726,1.44,67.2,3.516819507
88,Female,4/17/25,13:00,20,,Lamp1a_Adjusted_VA,0.570623982,Lamp1a,Adjusted,6670,0.349099442,3.426440531,40.64,6675.897986,2.408610726,0.49,49.2,1.634559996
88,Female,4/17/25,13:00,20,,Lamp2a_Perceptual_VA,3.098852125,Lamp2a,Perceptual,2250,1.034860968,10.06479905,40.64,2267.424511,7.107715309,3.3,61,2.994462272
88,Female,4/17/25,13:00,20,,Lamp2a_Adjusted_VA,1.122493654,Lamp2a,Adjusted,2250,1.034860968,10.06479905,40.64,2267.424511,7.107715309,0.96,49,1.084680637
88,Female,4/17/25,13:00,20,,Lamp3a_Perceptual_VA,1.98028397,Lamp3a,Perceptual,4890,0.476173226,4.668910694,40.64,4898.041845,3.283701469,2.15,62.2,4.158746985
88,Female,4/17/25,13:00,20,,Lamp3a_Adjusted_VA,0.597064844,Lamp3a,Adjusted,4890,0.476173226,4.668910694,40.64,4898.041845,3.283701469,0.52,49.9,1.253881594
88,Female,4/17/25,13:00,20,,Lamp4a_Perceptual_VA,2.208284291,Lamp4a,Perceptual,3230,0.720888471,7.048329014,40.64,3242.16192,4.96429063,2.44,63.3,3.063281463
88,Female,4/17/25,13:00,20,,Lamp4a_Adjusted_VA,0.828358287,Lamp4a,Adjusted,3230,0.720888471,7.048329014,40.64,3242.16192,4.96429063,0.72,49.8,1.14907967
89,Female,4/17/25,13:20,35,,Lamp1a_Perceptual_VA,1.031296187,Lamp1a,Perceptual,6670,0.349099442,3.426440531,40.64,6675.897986,2.408610726,1.44,80,2.954161662
89,Female,4/17/25,13:20,35,,Lamp1a_Adjusted_VA,0.499892892,Lamp1a,Adjusted,6670,0.349099442,3.426440531,40.64,6675.897986,2.408610726,0.39,44.7,1.431949846
89,Female,4/17/25,13:20,35,,Lamp2a_Perceptual_VA,2.08185174,Lamp2a,Perceptual,2250,1.034860968,10.06479905,40.64,2267.424511,7.107715309,2.7,74.3,2.011721193
89,Female,4/17/25,13:20,35,,Lamp2a_Adjusted_VA,1.073579753,Lamp2a,Adjusted,2250,1.034860968,10.06479905,40.64,2267.424511,7.107715309,0.98,52.3,1.03741448
89,Female,4/17/25,13:20,35,,Lamp3a_Perceptual_VA,1.188152338,Lamp3a,Perceptual,4890,0.476173226,4.668910694,40.64,4898.041845,3.283701469,1.63,78.6,2.495210298
89,Female,4/17/25,13:20,35,,Lamp3a_Adjusted_VA,0.548684671,Lamp3a,Adjusted,4890,0.476173226,4.668910694,40.64,4898.041845,3.283701469,0.52,54.3,1.152279551
89,Female,4/17/25,13:20,35,,Lamp4a_Perceptual_VA,1.899305704,Lamp4a,Perceptual,3230,0.720888471,7.048329014,40.64,3242.16192,4.96429063,2.44,73.6,2.634673435
89,Female,4/17/25,13:20,35,,Lamp4a_Adjusted_VA,0.966411923,Lamp4a,Adjusted,3230,0.720888471,7.048329014,40.64,3242.16192,4.96429063,0.98,58.1,1.340584517
90,Female,4/17/25,13:45,19,,Lamp1a_Perceptual_VA,1.100766944,Lamp1a,Perceptual,6670,0.349099442,3.426440531,40.64,6675.897986,2.408610726,1.22,63.5,3.153161572
90,Female,4/17/25,13:45,19,,Lamp1a_Adjusted_VA,0.530713256,Lamp1a,Adjusted,6670,0.349099442,3.426440531,40.64,6675.897986,2.408610726,0.49,52.9,1.520235189
90,Female,4/17/25,13:45,19,,Lamp2a_Perceptual_VA,1.62227583,Lamp2a,Perceptual,2250,1.034860968,10.06479905,40.64,2267.424511,7.107715309,1.9,67.1,1.567626842
90,Female,4/17/25,13:45,19,,Lamp2a_Adjusted_VA,0.874556562,Lamp2a,Adjusted,2250,1.034860968,10.06479905,40.64,2267.424511,7.107715309,0.78,51.1,0.845095708
90,Female,4/17/25,13:45,19,,Lamp3a_Perceptual_VA,1.39592677,Lamp3a,Perceptual,4890,0.476173226,4.668910694,40.64,4898.041845,3.283701469,1.63,66.9,2.931552411
90,Female,4/17/25,13:45,19,,Lamp3a_Adjusted_VA,0.730131026,Lamp3a,Adjusted,4890,0.476173226,4.668910694,40.64,4898.041845,3.283701469,0.72,56.5,1.5333307
90,Female,4/17/25,13:45,19,,Lamp4a_Perceptual_VA,1.952044535,Lamp4a,Perceptual,3230,0.720888471,7.048329014,40.64,3242.16192,4.96429063,2.15,63.1,2.707831535
90,Female,4/17/25,13:45,19,,Lamp4a_Adjusted_VA,0.958234604,Lamp4a,Adjusted,3230,0.720888471,7.048329014,40.64,3242.16192,4.96429063,0.96,57.4,1.329241127
91,Male,4/17/25,14:10,18,,Lamp1a_Perceptual_VA,0.414953692,Lamp1a,Perceptual,6670,0.349099442,3.426440531,40.64,6675.897986,2.408610726,0.52,71.8,1.188640379
91,Male,4/17/25,14:10,18,,Lamp1a_Adjusted_VA,0.401604287,Lamp1a,Adjusted,6670,0.349099442,3.426440531,40.64,6675.897986,2.408610726,0.3,42.8,1.150400828
91,Male,4/17/25,14:10,18,,Lamp2a_Perceptual_VA,2.278029828,Lamp2a,Perceptual,2250,1.034860968,10.06479905,40.64,2267.424511,7.107715309,2.7,67.9,2.201290704
91,Male,4/17/25,14:10,18,,Lamp2a_Adjusted_VA,1.35621358,Lamp2a,Adjusted,2250,1.034860968,10.06479905,40.64,2267.424511,7.107715309,0.98,41.4,1.310527329
91,Male,4/17/25,14:10,18,,Lamp3a_Perceptual_VA,0.647684523,Lamp3a,Perceptual,4890,0.476173226,4.668910694,40.64,4898.041845,3.283701469,0.78,69,1.360186771
91,Male,4/17/25,14:10,18,,Lamp3a_Adjusted_VA,0.545140197,Lamp3a,Adjusted,4890,0.476173226,4.668910694,40.64,4898.041845,3.283701469,0.49,51.5,1.144835886
91,Male,4/17/25,14:10,18,,Lamp4a_Perceptual_VA,1.15875155,Lamp4a,Perceptual,3230,0.720888471,7.048329014,40.64,3242.16192,4.96429063,1.44,71.2,1.607393648
91,Male,4/17/25,14:10,18,,Lamp4a_Adjusted_VA,1.020454441,Lamp4a,Adjusted,3230,0.720888471,7.048329014,40.64,3242.16192,4.96429063,0.96,53.9,1.415551062
92,Female,4/17/25,14:33,21,,Lamp1a_Perceptual_VA,0.417159108,Lamp1a,Perceptual,6670,0.349099442,3.426440531,40.64,6675.897986,2.408610726,0.49,67.3,1.194957819
92,Female,4/17/25,14:33,21,,Lamp1a_Adjusted_VA,0.352950298,Lamp1a,Adjusted,6670,0.349099442,3.426440531,40.64,6675.897986,2.408610726,0.3,48.7,1.011030828
92,Female,4/17/25,14:33,21,,Lamp2a_Perceptual_VA,1.213277051,Lamp2a,Perceptual,2250,1.034860968,10.06479905,40.64,2267.424511,7.107715309,1.44,68,1.172405848
92,Female,4/17/25,14:33,21,,Lamp2a_Adjusted_VA,0.883198085,Lamp2a,Adjusted,2250,1.034860968,10.06479905,40.64,2267.424511,7.107715309,0.78,50.6,0.853446127
92,Female,4/17/25,14:33,21,,Lamp3a_Perceptual_VA,0.560872881,Lamp3a,Perceptual,4890,0.476173226,4.668910694,40.64,4898.041845,3.283701469,0.65,66.4,1.177875718
92,Female,4/17/25,14:33,21,,Lamp3a_Adjusted_VA,0.447800406,Lamp3a,Adjusted,4890,0.476173226,4.668910694,40.64,4898.041845,3.283701469,0.39,49.9,0.940414919
92,Female,4/17/25,14:33,21,,Lamp4a_Perceptual_VA,0.844343575,Lamp4a,Perceptual,3230,0.720888471,7.048329014,40.64,3242.16192,4.96429063,0.98,66.5,1.171254097
92,Female,4/17/25,14:33,21,,Lamp4a_Adjusted_VA,0.717567821,Lamp4a,Adjusted,3230,0.720888471,7.048329014,40.64,3242.16192,4.96429063,0.65,51.9,0.99539367
6000,Female,5/30/25,13:00,24,3,Lamp5_Perceptual_VA,1.970488619,Lamp5,Perceptual,1690,1.377744544,13.29553454,40.64,1713.129859,9.425813237,2.7,78.5,1.430227851
6000,Female,5/30/25,13:00,24,3,Lamp5_Adjusted_VA,1.403561353,Lamp5,Adjusted,1690,1.377744544,13.29553454,40.64,1713.129859,9.425813237,1.22,49.8,1.018738459
6000,Female,5/30/25,13:00,24,3,Lamp6_Perceptual_VA,1.798187074,Lamp6,Perceptual,2980,0.78136389,7.632925576,40.64,2993.177895,5.378409429,2.15,68.5,2.301343967
6000,Female,5/30/25,13:00,24,3,Lamp6_Adjusted_VA,0.772515661,Lamp6,Adjusted,2980,0.78136389,7.632925576,40.64,2993.177895,5.378409429,0.72,53.4,0.988675918
6000,Female,5/30/25,13:00,24,3,Lamp7_Perceptual_VA,1.205015202,Lamp7,Perceptual,6110,0.381095236,3.739630304,40.64,6116.438009,2.629070427,1.63,77.5,3.161979175
6000,Female,5/30/25,13:00,24,3,Lamp7_Adjusted_VA,0.381970449,Lamp7,Adjusted,6110,0.381095236,3.739630304,40.64,6116.438009,2.629070427,0.39,58.5,1.002296571
6000,Female,5/30/25,13:00,24,3,Stick7_Perceptual_VA,6.164361649,Stick7,Perceptual,6110,2.714805543,3.549852188,14,6115.539621,2.438894746,7.7,71.5,2.270645743
6000,Female,5/30/25,13:00,24,3,Stick7_Adjusted_VA,3.457531984,Stick7,Adjusted,6110,2.714805543,3.549852188,14,6115.539621,2.438894746,3.32,55,1.273583662
6000,Female,5/30/25,13:00,24,3,Stick8_Perceptual_VA,2.291525676,Stick8,Perceptual,10700,1.550425564,2.028814472,14,10703.16425,1.393244359,3.32,83,1.477997866
6000,Female,5/30/25,13:00,24,3,Stick8_Adjusted_VA,1.639732799,Stick8,Adjusted,10700,1.550425564,2.028814472,14,10703.16425,1.393244359,1.66,58,1.057601755
6000,Female,5/30/25,13:00,24,3,Stick9_Perceptual_VA,1.778591809,Stick9,Perceptual,15100,1.098679308,1.43793593,14,15102.24238,0.987362758,2.08,67,1.618845278
6000,Female,5/30/25,13:00,24,3,Stick9_Adjusted_VA,0.563560501,Stick9,Adjusted,15100,1.098679308,1.43793593,14,15102.24238,0.987362758,0.6,61,0.512943583
6000,Female,5/30/25,13:00,24,3,BlueBall_Perceptual_VA,1.212839393,BlueBall,Perceptual,1520,0.852070543,1.933092975,22.605,1521.497917,-2.54262031,1.63,77,1.423402561
6000,Female,5/30/25,13:00,24,3,BlueBall_Adjusted_VA,0.832214568,BlueBall,Adjusted,1520,0.852070543,1.933092975,22.605,1521.497917,-2.54262031,0.78,53.7,0.976696794
6001,Male,5/30/25,14:00,28,3,Lamp5_Perceptual_VA,1.295920715,Lamp5,Perceptual,1690,1.377744544,13.29553454,40.64,1713.129859,9.425813237,1.9,84,0.940610305
6001,Male,5/30/25,14:00,28,3,Lamp5_Adjusted_VA,1.516564438,Lamp5,Adjusted,1690,1.377744544,13.29553454,40.64,1713.129859,9.425813237,1.44,54.4,1.100758805
6001,Male,5/30/25,14:00,28,3,Lamp6_Perceptual_VA,0.970634698,Lamp6,Perceptual,2980,0.78136389,7.632925576,40.64,2993.177895,5.378409429,1.44,85,1.242231322
6001,Male,5/30/25,14:00,28,3,Lamp6_Adjusted_VA,0.887142733,Lamp6,Adjusted,2980,0.78136389,7.632925576,40.64,2993.177895,5.378409429,0.72,46.5,1.135377184
6001,Male,5/30/25,14:00,28,3,Lamp7_Perceptual_VA,0.488197771,Lamp7,Perceptual,6110,0.381095236,3.739630304,40.64,6116.438009,2.629070427,0.72,84.5,1.281038765
6001,Male,5/30/25,14:00,28,3,Lamp7_Adjusted_VA,0.468453449,Lamp7,Adjusted,6110,0.381095236,3.739630304,40.64,6116.438009,2.629070427,0.39,47.7,1.229229349
6001,Male,5/30/25,14:00,28,3,Stick7_Perceptual_VA,2.361181015,Stick7,Perceptual,6110,2.714805543,3.549852188,14,6115.539621,2.438894746,3.05,74,0.869742225
6001,Male,5/30/25,14:00,28,3,Stick7_Adjusted_VA,2.508551231,Stick7,Adjusted,6110,2.714805543,3.549852188,14,6115.539621,2.438894746,2.08,47.5,0.924026119
6001,Male,5/30/25,14:00,28,3,Stick8_Perceptual_VA,1.293972128,Stick8,Perceptual,10700,1.550425564,2.028814472,14,10703.16425,1.393244359,1.66,73.5,0.834591584
